pago_id,monto,fecha,id_usuario,id_proveedor,id_videojuego
4541,18500,2021-09-25 00:00:00,117,6,1026
4341,18500,2020-04-18 00:00:00,148,6,1026
6159,18500,2020-10-10 00:00:00,129,6,1026
3501,18500,2021-11-23 00:00:00,102,6,1026
5149,18500,2021-05-31 00:00:00,28,6,1026
3782,18500,2021-01-11 00:00:00,107,6,1026
3570,18500,2021-11-03 00:00:00,104,6,1026
4768,18500,2021-07-16 00:00:00,64,6,1026
5276,18500,2020-12-04 00:00:00,88,6,1026
6322,18500,2020-01-05 00:00:00,76,6,1026
5389,18500,2020-12-28 00:00:00,35,6,1026
5303,18500,2020-08-08 00:00:00,149,6,1026
4213,18500,2021-10-09 00:00:00,93,6,1026
5177,18500,2021-03-13 00:00:00,85,6,1026
6042,33500,2020-04-04 00:00:00,138,6,1029
5273,33500,2020-01-14 00:00:00,88,6,1029
5920,33500,2021-08-28 00:00:00,144,6,1029
4345,33500,2020-02-27 00:00:00,148,6,1029
4329,33500,2021-01-28 00:00:00,41,6,1029
4770,33500,2021-03-18 00:00:00,64,6,1029
4138,33500,2021-01-29 00:00:00,54,6,1029
3839,33500,2020-07-16 00:00:00,101,6,1029
4839,33500,2020-05-05 00:00:00,150,6,1029
3707,33500,2020-04-03 00:00:00,97,6,1029
4184,33500,2020-10-15 00:00:00,112,6,1029
5973,33500,2020-03-29 00:00:00,44,6,1029
5146,33500,2021-03-09 00:00:00,28,6,1029
4638,33500,2020-12-16 00:00:00,106,6,1029
3606,33500,2020-02-07 00:00:00,115,6,1029
4735,33500,2021-03-19 00:00:00,124,6,1029
4594,33500,2021-11-11 00:00:00,126,6,1029
5482,33500,2021-08-08 00:00:00,91,6,1029
3568,33500,2020-03-03 00:00:00,104,6,1029
6316,33500,2021-10-17 00:00:00,76,6,1029
4613,33500,2020-02-02 00:00:00,120,6,1029
5387,33500,2021-01-07 00:00:00,35,6,1029
5466,33500,2020-06-12 00:00:00,19,6,1029
5230,33500,2020-10-12 00:00:00,118,6,1029
4295,33500,2020-11-15 00:00:00,79,6,1029
4535,33500,2020-06-21 00:00:00,117,6,1029
5879,33500,2021-02-27 00:00:00,45,6,1029
5595,33500,2021-12-06 00:00:00,134,6,1029
3511,33500,2021-09-20 00:00:00,102,6,1029
3784,33500,2021-05-07 00:00:00,107,6,1029
4308,33500,2020-04-11 00:00:00,105,6,1029
4523,33500,2021-03-13 00:00:00,74,6,1029
4217,33500,2020-02-25 00:00:00,93,6,1029
3975,33500,2021-06-07 00:00:00,125,6,1029
5300,33500,2021-01-13 00:00:00,149,6,1029
5542,33500,2021-06-25 00:00:00,38,6,1029
5908,8750,2020-12-14 00:00:00,69,1,1121
3916,8750,2020-12-02 00:00:00,127,1,1121
4948,8750,2021-02-04 00:00:00,128,1,1121
6300,8750,2021-12-09 00:00:00,94,1,1121
6283,8750,2021-08-13 00:00:00,132,1,1121
6129,8750,2021-06-07 00:00:00,129,1,1121
3526,8750,2021-03-26 00:00:00,22,1,1121
4611,8750,2021-05-30 00:00:00,120,1,1121
5943,12500,2021-05-10 00:00:00,46,4,1121
3810,12500,2020-09-09 00:00:00,107,4,1121
4684,12500,2021-07-07 00:00:00,142,4,1121
6087,12500,2021-09-15 00:00:00,78,4,1121
4317,12500,2020-09-25 00:00:00,105,4,1121
6027,12500,2020-02-26 00:00:00,138,4,1121
5830,12500,2021-05-14 00:00:00,147,4,1121
5649,12500,2021-10-11 00:00:00,86,4,1121
4860,12500,2021-04-29 00:00:00,141,4,1121
3944,12500,2021-03-27 00:00:00,99,5,1121
5480,12500,2021-05-17 00:00:00,19,5,1121
5213,12500,2021-09-23 00:00:00,123,5,1121
6214,12500,2020-07-01 00:00:00,135,5,1121
4478,12500,2021-10-20 00:00:00,11,5,1121
4893,12500,2021-07-17 00:00:00,47,5,1121
5371,21000,2021-01-21 00:00:00,35,1,1164
6195,21000,2020-01-28 00:00:00,135,1,1164
5709,21000,2020-01-08 00:00:00,139,1,1164
3553,21000,2021-12-02 00:00:00,145,1,1164
4913,21000,2021-07-29 00:00:00,47,1,1164
4939,21000,2020-11-17 00:00:00,128,1,1164
4431,21000,2020-09-15 00:00:00,81,1,1164
5983,21000,2020-04-21 00:00:00,98,4,1164
3702,21000,2021-07-01 00:00:00,97,4,1164
5124,21000,2021-11-03 00:00:00,28,4,1164
5456,21000,2021-01-20 00:00:00,136,4,1164
4132,21000,2021-07-21 00:00:00,54,4,1164
4625,21000,2020-09-30 00:00:00,106,4,1164
5816,21000,2020-12-12 00:00:00,30,4,1164
4045,27300,2021-10-02 00:00:00,96,5,1164
3942,27300,2021-10-29 00:00:00,99,5,1164
6169,27300,2020-04-27 00:00:00,130,5,1164
4335,27300,2020-06-21 00:00:00,148,5,1164
5749,27300,2020-02-21 00:00:00,80,5,1164
5869,27300,2020-10-24 00:00:00,45,5,1164
4232,27300,2020-03-23 00:00:00,143,5,1164
3918,34500,2021-05-11 00:00:00,127,1,1262
3530,34500,2021-01-15 00:00:00,22,1,1262
3683,34500,2020-04-18 00:00:00,97,1,1262
5705,34500,2021-05-16 00:00:00,139,1,1262
6296,34500,2021-05-08 00:00:00,94,1,1262
4875,34500,2021-04-23 00:00:00,103,1,1262
5250,34500,2021-01-25 00:00:00,88,1,1262
6264,34500,2021-05-18 00:00:00,95,1,1262
4904,24150,2020-08-06 00:00:00,47,2,1262
4256,24150,2020-04-10 00:00:00,79,2,1262
4119,24150,2021-10-07 00:00:00,54,2,1262
5139,24150,2020-06-11 00:00:00,28,2,1262
4619,24150,2020-12-03 00:00:00,120,2,1262
5333,37950,2020-03-27 00:00:00,32,3,1262
3848,37950,2021-09-20 00:00:00,146,3,1262
5617,37950,2020-05-05 00:00:00,134,3,1262
3775,37950,2020-01-11 00:00:00,116,3,1262
6227,37950,2021-10-16 00:00:00,135,3,1262
5637,37950,2020-12-10 00:00:00,131,3,1262
5404,37950,2020-01-11 00:00:00,84,3,1262
4307,37950,2020-04-27 00:00:00,105,3,1262
4661,37950,2021-05-22 00:00:00,142,3,1262
4626,34500,2020-06-21 00:00:00,106,4,1262
6119,34500,2021-05-20 00:00:00,140,4,1262
5029,34500,2020-01-29 00:00:00,121,4,1262
4954,34500,2021-04-03 00:00:00,128,4,1262
5809,34500,2021-10-06 00:00:00,30,4,1262
5204,34500,2020-05-25 00:00:00,123,5,1262
5071,34500,2020-02-21 00:00:00,82,5,1262
4986,31050,2020-09-09 00:00:00,111,6,1262
5382,31050,2020-03-30 00:00:00,35,6,1262
6075,31050,2020-09-12 00:00:00,78,6,1262
4245,31050,2021-01-18 00:00:00,143,6,1262
3564,31050,2021-01-23 00:00:00,104,6,1262
4771,31050,2021-04-06 00:00:00,64,6,1262
3843,31050,2021-05-11 00:00:00,101,6,1262
3591,31050,2020-11-07 00:00:00,115,6,1262
5184,31050,2020-01-25 00:00:00,85,6,1262
5744,31050,2021-04-19 00:00:00,80,6,1262
4212,31050,2020-10-02 00:00:00,93,6,1262
3654,31050,2021-11-22 00:00:00,9,6,1262
4367,31050,2020-07-31 00:00:00,23,6,1262
3512,31050,2020-02-09 00:00:00,102,6,1262
4519,31050,2020-12-30 00:00:00,74,6,1262
4713,31050,2021-11-03 00:00:00,133,6,1262
5090,31050,2020-11-08 00:00:00,83,6,1262
5969,31050,2020-08-29 00:00:00,44,6,1262
5289,31050,2020-01-29 00:00:00,149,6,1262
5473,31050,2020-07-15 00:00:00,19,6,1262
5886,31050,2021-04-21 00:00:00,45,6,1262
4724,31050,2021-04-20 00:00:00,124,6,1262
6184,31050,2021-04-01 00:00:00,130,6,1262
5458,31050,2020-06-16 00:00:00,136,6,1262
4537,31050,2020-11-12 00:00:00,117,6,1262
4181,31050,2020-02-08 00:00:00,112,6,1262
6037,31050,2020-04-14 00:00:00,138,6,1262
4834,31050,2021-06-27 00:00:00,150,6,1262
3783,31050,2021-04-14 00:00:00,107,6,1262
5684,31050,2020-08-19 00:00:00,12,6,1262
6319,31050,2021-07-23 00:00:00,76,6,1262
5484,31050,2021-09-09 00:00:00,91,6,1262
3726,19600,2020-01-24 00:00:00,108,2,1266
4115,19600,2021-01-09 00:00:00,54,2,1266
5561,19600,2020-06-22 00:00:00,36,2,1266
3989,19600,2020-12-26 00:00:00,77,2,1266
4777,19600,2020-03-11 00:00:00,64,2,1266
3818,19600,2020-10-24 00:00:00,101,2,1266
3632,19600,2020-04-18 00:00:00,9,2,1266
5308,19600,2020-02-20 00:00:00,32,2,1266
4263,19600,2021-08-30 00:00:00,79,2,1266
4053,19600,2021-11-09 00:00:00,96,2,1266
5095,19600,2021-02-01 00:00:00,83,2,1266
4374,19600,2020-12-05 00:00:00,23,2,1266
4298,29400,2020-09-09 00:00:00,105,3,1266
5159,29400,2020-09-16 00:00:00,28,3,1266
3612,29400,2020-03-22 00:00:00,115,3,1266
5733,29400,2021-09-24 00:00:00,80,3,1266
5788,29400,2021-02-28 00:00:00,10,3,1266
5032,24500,2021-06-21 00:00:00,121,4,1266
4088,24500,2021-02-18 00:00:00,137,4,1266
3627,24500,2021-04-18 00:00:00,122,4,1266
4629,24500,2020-09-04 00:00:00,106,4,1266
4958,24500,2020-01-10 00:00:00,111,4,1266
4548,24500,2021-09-13 00:00:00,117,4,1266
4852,24500,2021-07-06 00:00:00,141,4,1266
6364,24500,2020-02-12 00:00:00,100,4,1266
4461,24500,2021-01-03 00:00:00,11,4,1266
3755,24500,2020-02-19 00:00:00,116,4,1266
5871,17150,2021-03-16 00:00:00,45,5,1266
6216,17150,2020-07-13 00:00:00,135,5,1266
6244,17150,2021-08-26 00:00:00,95,5,1266
4599,17150,2021-09-01 00:00:00,120,5,1266
6138,17150,2020-03-26 00:00:00,129,5,1266
6304,15500,2021-05-01 00:00:00,94,1,1331
5854,15500,2020-08-07 00:00:00,45,1,1331
5701,15500,2021-07-25 00:00:00,139,1,1331
5937,15500,2021-10-23 00:00:00,46,1,1331
4162,15500,2021-02-19 00:00:00,112,1,1331
4651,15500,2020-11-15 00:00:00,142,1,1331
4072,15500,2020-03-15 00:00:00,137,1,1331
5519,17050,2021-09-23 00:00:00,38,2,1331
3648,17050,2021-08-16 00:00:00,9,2,1331
6113,17050,2020-07-18 00:00:00,140,2,1331
3931,17050,2020-09-21 00:00:00,99,2,1331
5559,17050,2021-02-19 00:00:00,36,2,1331
6180,17050,2020-05-28 00:00:00,130,2,1331
5737,15500,2021-10-13 00:00:00,80,3,1331
5400,15500,2020-05-21 00:00:00,84,3,1331
4984,15500,2020-12-03 00:00:00,111,3,1331
4490,15500,2021-11-20 00:00:00,74,3,1331
5427,15500,2021-02-11 00:00:00,136,3,1331
3996,15500,2021-08-15 00:00:00,77,3,1331
5621,15500,2021-05-28 00:00:00,134,3,1331
4401,15500,2021-02-26 00:00:00,110,3,1331
6232,15500,2021-03-23 00:00:00,135,3,1331
4279,15500,2020-05-14 00:00:00,79,3,1331
5266,15500,2021-06-18 00:00:00,88,3,1331
4297,15500,2020-01-10 00:00:00,105,3,1331
6356,15500,2021-06-23 00:00:00,100,3,1331
3852,15500,2020-05-10 00:00:00,146,4,1331
3741,15500,2021-03-30 00:00:00,108,4,1331
5833,15500,2021-10-29 00:00:00,147,4,1331
5072,15500,2020-04-22 00:00:00,82,4,1331
6151,15500,2021-04-19 00:00:00,129,4,1331
5896,15500,2021-06-25 00:00:00,69,4,1331
4761,15500,2020-06-19 00:00:00,64,4,1331
5668,15500,2020-06-07 00:00:00,12,4,1331
4031,18600,2021-09-21 00:00:00,96,5,1331
5313,18600,2020-04-05 00:00:00,32,5,1331
5976,18600,2020-12-08 00:00:00,98,5,1331
5218,20150,2020-05-20 00:00:00,123,6,1331
5295,20150,2020-08-13 00:00:00,149,6,1331
4716,20150,2020-04-07 00:00:00,133,6,1331
4236,20150,2020-05-24 00:00:00,143,6,1331
3778,20150,2020-01-14 00:00:00,116,6,1331
5792,20150,2021-09-27 00:00:00,119,6,1331
3623,20150,2020-10-08 00:00:00,122,6,1331
4340,20150,2021-05-22 00:00:00,148,6,1331
5470,20150,2021-10-08 00:00:00,19,6,1331
6077,20150,2020-03-30 00:00:00,78,6,1331
4844,20150,2021-08-13 00:00:00,141,6,1331
4222,20150,2021-11-27 00:00:00,93,6,1331
6030,20150,2020-02-21 00:00:00,138,6,1331
5490,20150,2021-06-26 00:00:00,91,6,1331
3598,20150,2020-03-20 00:00:00,115,6,1331
4831,20150,2020-11-27 00:00:00,150,6,1331
5187,20150,2021-10-29 00:00:00,85,6,1331
3792,20150,2020-06-17 00:00:00,107,6,1331
4721,20150,2021-10-02 00:00:00,124,6,1331
3572,20150,2021-11-05 00:00:00,104,6,1331
3976,20150,2020-07-06 00:00:00,125,6,1331
3709,20150,2020-03-19 00:00:00,97,6,1331
4528,20150,2021-06-08 00:00:00,117,6,1331
3845,20150,2021-04-14 00:00:00,101,6,1331
5142,20150,2021-11-19 00:00:00,28,6,1331
3502,20150,2020-03-24 00:00:00,102,6,1331
5388,20150,2020-07-18 00:00:00,35,6,1331
4145,20150,2020-02-28 00:00:00,54,6,1331
4025,21500,2020-07-03 00:00:00,89,3,1352
5332,23650,2021-07-13 00:00:00,32,3,1352
4492,23650,2020-03-20 00:00:00,74,3,1352
5956,21500,2020-10-24 00:00:00,44,3,1352
3963,21500,2020-01-29 00:00:00,125,3,1352
4647,23650,2021-04-19 00:00:00,106,3,1352
4228,23650,2020-09-30 00:00:00,143,3,1352
4693,23650,2020-04-04 00:00:00,27,3,1352
3698,23650,2020-09-03 00:00:00,97,3,1352
4983,21500,2021-10-28 00:00:00,111,3,1352
5736,23650,2020-05-18 00:00:00,80,3,1352
4090,23650,2020-08-06 00:00:00,137,4,1352
5193,23650,2020-08-01 00:00:00,85,4,1352
5665,23650,2021-10-17 00:00:00,12,4,1352
6289,23650,2020-06-14 00:00:00,94,4,1352
4565,21500,2020-04-14 00:00:00,126,4,1352
6120,21500,2021-11-21 00:00:00,140,4,1352
4129,21500,2021-09-07 00:00:00,54,4,1352
5782,23650,2020-03-29 00:00:00,10,4,1352
4547,23650,2021-01-03 00:00:00,117,4,1352
4823,41650,2020-01-24 00:00:00,150,2,1372
3988,41650,2020-04-09 00:00:00,77,2,1372
5103,41650,2021-02-11 00:00:00,83,2,1372
4381,41650,2020-09-14 00:00:00,23,2,1372
4261,41650,2021-08-13 00:00:00,79,2,1372
3819,41650,2021-06-20 00:00:00,101,2,1372
6179,41650,2020-04-24 00:00:00,130,2,1372
5076,41650,2021-02-28 00:00:00,82,2,1372
4569,41650,2021-10-10 00:00:00,126,2,1372
5042,41650,2020-07-19 00:00:00,121,2,1372
3731,41650,2021-05-04 00:00:00,108,2,1372
3902,41650,2020-04-13 00:00:00,127,2,1372
5001,41650,2020-02-19 00:00:00,87,2,1372
4503,41650,2020-04-12 00:00:00,74,2,1372
5781,59500,2020-09-10 00:00:00,10,4,1372
3515,59500,2021-08-03 00:00:00,102,4,1372
5825,59500,2021-10-13 00:00:00,147,4,1372
3758,59500,2021-10-09 00:00:00,116,4,1372
5806,59500,2020-02-27 00:00:00,30,4,1372
3868,65450,2020-08-23 00:00:00,146,5,1372
5286,65450,2020-09-02 00:00:00,149,5,1372
6255,65450,2020-06-23 00:00:00,95,5,1372
4037,65450,2020-08-09 00:00:00,96,5,1372
5442,13050,2021-08-02 00:00:00,136,1,1802
3490,13050,2021-07-22 00:00:00,102,1,1802
6285,14355,2021-11-08 00:00:00,132,1,1802
6010,14355,2020-03-27 00:00:00,138,1,1802
4426,13050,2020-06-23 00:00:00,81,1,1802
4653,14355,2020-04-02 00:00:00,142,1,1802
4348,13050,2021-02-09 00:00:00,148,1,1802
4501,15950,2020-02-26 00:00:00,74,2,1802
5902,15950,2021-04-20 00:00:00,69,2,1802
4056,17545,2021-06-19 00:00:00,96,2,1802
5509,15950,2021-02-07 00:00:00,38,2,1802
4267,15950,2020-05-13 00:00:00,79,2,1802
5305,15950,2020-12-17 00:00:00,32,2,1802
6003,15950,2020-07-19 00:00:00,98,2,1802
3898,17545,2020-10-05 00:00:00,127,2,1802
4825,15950,2021-03-15 00:00:00,150,2,1802
6293,14500,2020-12-05 00:00:00,94,4,1802
4886,14500,2021-02-22 00:00:00,103,4,1802
4855,14500,2020-02-24 00:00:00,141,4,1802
4454,14500,2020-04-29 00:00:00,11,4,1802
5783,14500,2020-12-29 00:00:00,10,4,1802
4006,15950,2021-07-01 00:00:00,89,6,1802
4097,17545,2021-12-07 00:00:00,40,6,1802
4527,15950,2021-03-20 00:00:00,117,6,1802
4221,15950,2021-08-01 00:00:00,93,6,1802
5152,17545,2020-07-18 00:00:00,28,6,1802
4726,15950,2020-04-11 00:00:00,124,6,1802
6071,15950,2021-09-22 00:00:00,78,6,1802
5681,15950,2021-01-30 00:00:00,12,6,1802
5392,15950,2021-08-16 00:00:00,35,6,1802
5191,15950,2020-09-28 00:00:00,85,6,1802
5964,15950,2020-10-07 00:00:00,44,6,1802
3601,15950,2020-11-22 00:00:00,115,6,1802
5918,17545,2020-02-02 00:00:00,144,6,1802
5476,15950,2020-04-15 00:00:00,19,6,1802
4241,17545,2020-09-30 00:00:00,143,6,1802
3777,17545,2020-06-26 00:00:00,116,6,1802
3842,17545,2020-04-22 00:00:00,101,6,1802
4186,17545,2020-04-30 00:00:00,112,6,1802
3563,17545,2021-01-08 00:00:00,104,6,1802
5882,15950,2021-03-29 00:00:00,45,6,1802
5483,17545,2020-03-22 00:00:00,91,6,1802
5599,17545,2020-11-26 00:00:00,134,6,1802
6128,17545,2020-06-21 00:00:00,140,6,1802
5274,15950,2020-06-10 00:00:00,88,6,1802
4366,15950,2020-12-19 00:00:00,23,6,1802
3796,17545,2021-11-26 00:00:00,107,6,1802
5293,15950,2021-07-22 00:00:00,149,6,1802
5646,15950,2021-10-08 00:00:00,131,6,1802
5740,17545,2020-05-18 00:00:00,80,6,1802
4714,15950,2020-07-22 00:00:00,133,6,1802
4135,17545,2021-10-07 00:00:00,54,6,1802
4591,17545,2020-10-24 00:00:00,126,6,1802
5078,5600,2021-03-23 00:00:00,82,3,1871
4448,5600,2020-01-24 00:00:00,11,3,1871
4321,5600,2020-02-23 00:00:00,41,3,1871
4690,5600,2020-01-02 00:00:00,27,3,1871
5425,5600,2020-12-15 00:00:00,136,3,1871
3665,5600,2021-04-07 00:00:00,9,3,1871
5407,5600,2020-08-14 00:00:00,84,3,1871
5735,5600,2020-07-06 00:00:00,80,3,1871
5638,5600,2021-02-16 00:00:00,131,3,1871
4093,5600,2020-07-07 00:00:00,137,3,1871
3956,5600,2021-11-26 00:00:00,125,3,1871
6355,5600,2021-02-27 00:00:00,100,3,1871
3763,8000,2020-01-25 00:00:00,116,4,1871
5309,8000,2021-07-26 00:00:00,32,4,1871
3744,8000,2020-03-03 00:00:00,108,4,1871
6290,8000,2021-07-29 00:00:00,94,4,1871
5227,8000,2020-02-23 00:00:00,118,4,1871
5359,8000,2020-01-15 00:00:00,92,4,1871
4830,8000,2020-11-26 00:00:00,150,4,1871
4036,7200,2021-10-01 00:00:00,96,5,1871
6253,7200,2020-10-11 00:00:00,95,5,1871
5120,7200,2021-02-13 00:00:00,28,5,1871
4598,7200,2021-11-09 00:00:00,120,5,1871
6139,7200,2020-05-20 00:00:00,129,5,1871
5021,7200,2021-08-28 00:00:00,121,5,1871
6076,9600,2020-08-27 00:00:00,78,6,1871
4339,9600,2020-03-18 00:00:00,148,6,1871
5301,9600,2020-10-30 00:00:00,149,6,1871
6185,9600,2020-11-30 00:00:00,130,6,1871
5887,9600,2020-04-28 00:00:00,45,6,1871
3831,9600,2020-11-03 00:00:00,101,6,1871
4532,9600,2021-08-23 00:00:00,117,6,1871
4234,9600,2021-06-21 00:00:00,143,6,1871
3790,9600,2020-03-04 00:00:00,107,6,1871
3703,9600,2021-08-15 00:00:00,97,6,1871
4680,9600,2020-07-03 00:00:00,142,6,1871
3576,9600,2021-08-22 00:00:00,104,6,1871
4765,9600,2020-04-12 00:00:00,64,6,1871
5690,9600,2020-10-23 00:00:00,12,6,1871
4102,9600,2020-12-14 00:00:00,40,6,1871
5489,9600,2020-04-10 00:00:00,91,6,1871
5192,9600,2021-10-26 00:00:00,85,6,1871
3626,9600,2020-07-18 00:00:00,122,6,1871
6038,9600,2020-07-28 00:00:00,138,6,1871
6240,9600,2021-03-26 00:00:00,135,6,1871
5390,9600,2020-10-22 00:00:00,35,6,1871
4729,9600,2020-03-20 00:00:00,124,6,1871
4136,9600,2020-12-05 00:00:00,54,6,1871
5974,9600,2021-02-14 00:00:00,44,6,1871
3503,9600,2021-03-14 00:00:00,102,6,1871
4292,9600,2020-12-08 00:00:00,79,6,1871
4182,9600,2020-08-05 00:00:00,112,6,1871
5469,9600,2021-08-25 00:00:00,19,6,1871
4522,9600,2020-03-14 00:00:00,74,6,1871
5543,9600,2020-02-21 00:00:00,38,6,1871
5662,9600,2020-02-26 00:00:00,86,6,1871
3604,9600,2021-02-07 00:00:00,115,6,1871
4349,24300,2021-02-24 00:00:00,148,1,1887
4866,24300,2021-09-02 00:00:00,141,1,1887
6277,24300,2021-10-11 00:00:00,132,1,1887
4953,24300,2021-01-30 00:00:00,128,1,1887
4435,24300,2021-05-16 00:00:00,81,1,1887
4062,24300,2020-02-05 00:00:00,96,1,1887
5703,24300,2020-08-29 00:00:00,139,1,1887
4327,24300,2021-01-10 00:00:00,41,1,1887
6135,24300,2021-09-13 00:00:00,129,1,1887
5373,24300,2020-08-28 00:00:00,35,1,1887
3520,24300,2020-05-24 00:00:00,22,1,1887
3920,24300,2020-02-26 00:00:00,99,1,1887
3635,21600,2020-04-05 00:00:00,9,2,1887
5258,21600,2021-02-08 00:00:00,88,2,1887
3991,21600,2021-10-08 00:00:00,77,2,1887
3822,21600,2021-11-24 00:00:00,101,2,1887
5994,21600,2020-09-25 00:00:00,98,2,1887
5845,21600,2021-02-15 00:00:00,45,2,1887
5655,21600,2020-09-13 00:00:00,86,2,1887
4409,21600,2020-10-23 00:00:00,110,2,1887
3733,21600,2021-07-21 00:00:00,108,2,1887
5929,21600,2020-01-04 00:00:00,46,2,1887
5433,21600,2020-07-08 00:00:00,136,2,1887
4493,24300,2020-01-02 00:00:00,74,3,1887
4811,24300,2020-12-01 00:00:00,150,3,1887
6218,24300,2021-01-04 00:00:00,135,3,1887
4692,24300,2021-11-11 00:00:00,27,3,1887
4304,24300,2020-08-10 00:00:00,105,3,1887
6188,24300,2021-04-20 00:00:00,130,3,1887
4387,24300,2020-04-06 00:00:00,23,3,1887
3955,24300,2021-11-02 00:00:00,125,3,1887
4225,24300,2020-08-07 00:00:00,143,3,1887
5618,24300,2020-12-09 00:00:00,134,3,1887
3694,24300,2021-09-01 00:00:00,97,3,1887
4871,24300,2020-11-28 00:00:00,103,3,1887
4555,27000,2020-08-04 00:00:00,117,4,1887
5757,27000,2021-05-16 00:00:00,80,4,1887
4082,27000,2020-02-14 00:00:00,137,4,1887
3764,27000,2020-02-11 00:00:00,116,4,1887
5666,27000,2020-06-13 00:00:00,12,4,1887
4287,27000,2021-10-05 00:00:00,79,4,1887
6248,24300,2021-09-15 00:00:00,95,5,1887
3680,24300,2021-08-21 00:00:00,109,5,1887
5013,24300,2021-12-10 00:00:00,121,5,1887
4596,24300,2020-06-21 00:00:00,120,5,1887
5326,24300,2020-06-02 00:00:00,32,5,1887
5728,41600,2020-05-27 00:00:00,80,2,1942
3645,41600,2020-06-04 00:00:00,9,2,1942
4257,41600,2020-05-30 00:00:00,79,2,1942
4778,41600,2020-10-12 00:00:00,64,2,1942
5560,41600,2020-03-31 00:00:00,36,2,1942
5924,41600,2020-11-01 00:00:00,46,2,1942
6064,41600,2021-09-29 00:00:00,113,2,1942
3723,41600,2020-06-19 00:00:00,108,2,1942
5435,41600,2021-10-16 00:00:00,136,2,1942
5721,28800,2021-08-10 00:00:00,139,3,1942
3695,28800,2021-01-23 00:00:00,97,3,1942
6353,28800,2020-06-15 00:00:00,100,3,1942
3847,28800,2020-09-30 00:00:00,146,3,1942
5110,28800,2020-03-28 00:00:00,83,3,1942
6190,28800,2021-12-05 00:00:00,130,3,1942
4488,28800,2020-08-21 00:00:00,74,3,1942
4888,32000,2020-09-17 00:00:00,103,4,1942
5356,32000,2021-09-08 00:00:00,92,4,1942
4198,32000,2020-05-17 00:00:00,93,4,1942
5342,32000,2021-04-13 00:00:00,13,4,1942
4465,32000,2021-03-05 00:00:00,11,4,1942
4829,32000,2020-05-03 00:00:00,150,4,1942
6215,25600,2020-10-02 00:00:00,135,5,1942
5065,25600,2020-06-04 00:00:00,82,5,1942
4582,25600,2021-07-31 00:00:00,126,5,1942
5241,25600,2020-07-16 00:00:00,88,5,1942
5975,25600,2021-11-14 00:00:00,98,5,1942
3575,22400,2021-05-23 00:00:00,104,6,1942
4631,22400,2020-09-29 00:00:00,106,6,1942
4614,22400,2020-08-30 00:00:00,120,6,1942
4723,22400,2021-10-30 00:00:00,124,6,1942
6160,22400,2021-08-07 00:00:00,129,6,1942
6080,22400,2021-06-02 00:00:00,78,6,1942
3781,22400,2020-02-03 00:00:00,116,6,1942
4677,22400,2020-06-17 00:00:00,142,6,1942
5541,22400,2021-08-13 00:00:00,38,6,1942
5384,22400,2020-09-23 00:00:00,35,6,1942
3888,22400,2020-10-02 00:00:00,127,6,1942
3510,22400,2021-04-04 00:00:00,102,6,1942
5054,22400,2020-12-07 00:00:00,121,6,1942
4189,22400,2021-01-24 00:00:00,112,6,1942
3785,22400,2021-08-30 00:00:00,107,6,1942
3594,22400,2021-01-18 00:00:00,115,6,1942
4365,22400,2020-08-01 00:00:00,23,6,1942
4715,22400,2020-09-22 00:00:00,133,6,1942
6039,22400,2021-03-13 00:00:00,138,6,1942
3969,22400,2021-12-08 00:00:00,125,6,1942
5297,22400,2020-06-19 00:00:00,149,6,1942
5148,22400,2020-11-02 00:00:00,28,6,1942
4840,22400,2021-03-15 00:00:00,141,6,1942
4924,22400,2020-01-06 00:00:00,47,6,1942
5183,22400,2020-11-07 00:00:00,85,6,1942
4533,22400,2020-03-24 00:00:00,117,6,1942
5962,22400,2020-12-09 00:00:00,44,6,1942
5602,22400,2020-07-07 00:00:00,134,6,1942
5643,22400,2020-04-30 00:00:00,131,6,1942
4237,22400,2020-01-30 00:00:00,143,6,1942
4342,22400,2021-05-21 00:00:00,148,6,1942
3835,22400,2020-08-14 00:00:00,101,6,1942
5682,22400,2020-11-02 00:00:00,12,6,1942
5802,22400,2021-03-27 00:00:00,30,6,1942
5475,22400,2021-10-19 00:00:00,19,6,1942
6309,66300,2021-03-19 00:00:00,94,1,1970
6204,66300,2021-05-06 00:00:00,135,1,1970
3524,66300,2021-09-27 00:00:00,22,1,1970
4064,66300,2021-06-09 00:00:00,96,1,1970
5698,66300,2020-07-17 00:00:00,139,1,1970
3499,66300,2020-09-16 00:00:00,102,1,1970
4429,66300,2021-06-01 00:00:00,81,1,1970
5270,51000,2021-01-21 00:00:00,88,3,1970
5622,51000,2020-09-21 00:00:00,134,3,1970
3655,51000,2021-06-10 00:00:00,9,3,1970
6359,51000,2021-03-01 00:00:00,100,3,1970
5409,51000,2020-03-08 00:00:00,84,3,1970
5789,51000,2020-12-07 00:00:00,10,3,1970
4028,51000,2020-11-18 00:00:00,89,3,1970
5874,51000,2021-04-28 00:00:00,45,3,1970
4277,51000,2021-09-14 00:00:00,79,3,1970
3617,51000,2021-03-02 00:00:00,115,3,1970
4704,51000,2020-02-05 00:00:00,133,3,1970
4935,51000,2020-03-08 00:00:00,47,4,1970
3978,51000,2020-05-10 00:00:00,125,4,1970
6270,51000,2020-06-28 00:00:00,132,4,1970
3853,51000,2021-09-19 00:00:00,146,4,1970
6324,51000,2021-11-16 00:00:00,76,4,1970
3745,51000,2021-06-20 00:00:00,108,4,1970
