pago_id,monto,fecha,id_usuario,subs_id
630,7000,2021-08-18 00:00:00,125,64
2579,6500,2021-06-23 00:00:00,131,273
1553,5500,2021-05-09 00:00:00,64,168
1273,9500,2021-04-20 00:00:00,74,138
2264,5000,2021-07-19 00:00:00,35,235
837,5500,2021-11-23 00:00:00,40,87
1977,7500,2021-05-21 00:00:00,85,209
1057,8500,2021-06-10 00:00:00,105,117
2237,8500,2021-09-04 23:00:00,35,233
1242,5500,2021-03-15 00:00:00,74,136
1695,4500,2021-06-05 00:00:00,47,182
787,5000,2021-01-02 00:00:00,96,83
312,9500,2021-04-08 00:00:00,97,29
1359,3500,2021-09-25 00:00:00,120,146
3010,8500,2021-01-04 00:00:00,44,313
619,6500,2021-03-19 00:00:00,125,63
1817,7500,2021-05-05 00:00:00,121,195
1545,5500,2021-05-01 00:00:00,64,168
847,8000,2021-03-02 00:00:00,40,88
2667,8000,2021-03-11 00:00:00,139,279
1145,3500,2021-12-28 00:00:00,23,125
1043,4000,2021-10-18 00:00:00,79,114
2941,4500,2021-01-01 00:00:00,144,307
697,5000,2021-02-09 00:00:00,77,72
1882,9500,2021-07-08 00:00:00,83,200
2238,8500,2021-09-06 00:00:00,35,233
1718,3000,2020-08-12 00:00:00,128,184
104,5000,2021-09-10 00:00:00,145,10
700,5000,2021-02-12 00:00:00,77,72
2296,3000,2021-09-04 23:00:00,136,237
1212,5000,2021-02-04 00:00:00,11,134
2041,8000,2020-11-09 00:00:00,123,216
1096,5000,2020-12-14 00:00:00,148,121
2612,6500,2020-10-12 00:00:00,86,276
548,5500,2021-12-21 00:00:00,99,53
1252,6500,2021-04-02 00:00:00,74,137
458,9500,2020-08-16 00:00:00,146,47
2918,8000,2021-12-24 00:00:00,69,305
2090,8500,2021-12-17 00:00:00,118,220
1263,9500,2020-06-20 00:00:00,74,138
205,5500,2020-10-21 00:00:00,122,20
2321,7000,2021-01-11 00:00:00,136,240
1910,8000,2021-07-27 00:00:00,28,202
2366,5000,2021-08-04 00:00:00,91,247
1289,6500,2021-05-02 00:00:00,117,139
2304,7500,2021-09-24 00:00:00,136,238
1527,3000,2020-12-19 00:00:00,64,167
17,5000,2021-05-28 00:00:00,102,3
1839,4000,2021-02-04 00:00:00,82,197
21,5000,2021-09-28 00:00:00,102,3
3194,5000,2021-06-16 00:00:00,129,338
1024,5000,2021-10-23 00:00:00,79,113
853,8000,2021-03-08 00:00:00,40,88
2340,6500,2021-01-12 00:00:00,19,242
1299,6500,2021-05-12 00:00:00,117,139
2907,6500,2021-08-09 00:00:00,45,304
16,5000,2021-04-28 00:00:00,102,3
3249,5000,2021-04-14 00:00:00,129,346
2574,9500,2021-11-08 00:00:00,131,272
2783,3000,2021-10-28 00:00:00,80,289
2289,6500,2021-12-18 00:00:00,84,236
2491,4500,2021-09-11 00:00:00,134,261
2490,5000,2021-12-15 00:00:00,36,260
3188,5000,2020-12-16 00:00:00,129,338
1083,5500,2021-09-04 23:00:00,148,120
1260,6500,2021-04-10 00:00:00,74,137
3092,6500,2021-12-24 00:00:00,113,325
1329,8500,2021-07-06 00:00:00,126,142
1349,3500,2020-11-25 00:00:00,120,146
3080,6500,2020-12-24 00:00:00,113,325
400,4000,2021-10-12 00:00:00,107,39
1573,6500,2021-08-10 00:00:00,64,169
1853,6500,2021-05-06 00:00:00,83,198
2532,4000,2020-11-26 00:00:00,134,266
1660,3000,2021-08-01 00:00:00,47,179
2272,6500,2020-07-18 00:00:00,84,236
1886,9500,2021-07-12 00:00:00,83,200
1074,5500,2020-09-08 00:00:00,148,120
982,5000,2021-08-28 00:00:00,143,108
2851,5000,2021-02-04 00:00:00,30,298
1561,6500,2020-08-10 00:00:00,64,169
2901,4500,2021-06-25 00:00:00,45,303
585,6500,2021-07-28 00:00:00,99,58
1361,3500,2021-11-25 00:00:00,120,146
1771,5500,2021-01-11 00:00:00,111,188
2250,9500,2021-11-08 00:00:00,35,234
1362,3500,2021-12-25 00:00:00,120,146
2530,7500,2021-10-11 00:00:00,134,265
2052,8000,2021-11-08 00:00:00,123,216
3221,7500,2021-05-09 00:00:00,129,342
1569,6500,2021-08-06 00:00:00,64,169
57,5000,2020-08-07 00:00:00,22,8
1281,9500,2021-12-20 00:00:00,74,138
26,7000,2021-09-24 00:00:00,102,4
652,4000,2021-04-24 00:00:00,125,67
2637,7000,2021-05-15 00:00:00,12,277
1224,3000,2020-08-16 00:00:00,11,135
669,5000,2021-06-28 00:00:00,125,68
509,5500,2021-01-23 00:00:00,146,50
2555,9500,2021-08-28 00:00:00,134,268
2694,5000,2020-11-13 00:00:00,139,282
3336,7000,2021-08-06 00:00:00,130,353
2063,6500,2021-02-19 00:00:00,123,218
2537,9500,2021-07-05 00:00:00,134,267
1114,9500,2021-08-01 00:00:00,23,124
2825,5000,2021-08-25 00:00:00,10,293
1227,3000,2020-11-16 00:00:00,11,135
1540,5500,2020-05-08 00:00:00,64,168
220,3500,2020-11-06 00:00:00,9,21
3480,6500,2021-11-14 00:00:00,102,370
420,5500,2021-10-06 00:00:00,107,41
2526,7500,2021-10-07 00:00:00,134,265
3106,5000,2021-05-20 00:00:00,78,329
11,4000,2021-11-21 00:00:00,102,2
890,8000,2021-07-10 00:00:00,54,95
2002,3000,2021-06-10 00:00:00,123,213
2406,5500,2020-12-22 00:00:00,38,252
126,8000,2021-12-15 00:00:00,104,11
3379,3500,2021-11-16 00:00:00,135,356
116,8000,2021-02-15 00:00:00,104,11
561,5000,2021-05-25 00:00:00,99,54
3095,5000,2021-02-16 00:00:00,78,326
3253,5000,2021-08-14 00:00:00,129,346
2035,5000,2021-10-17 00:00:00,123,215
3395,5000,2021-11-26 00:00:00,95,358
879,7500,2021-08-17 00:00:00,40,91
1391,8000,2021-03-16 00:00:00,106,150
974,5000,2020-12-30 00:00:00,143,108
1773,3500,2021-09-27 00:00:00,111,189
716,6500,2020-10-17 00:00:00,89,74
762,5500,2020-05-24 00:00:00,96,82
2126,5000,2021-12-15 00:00:00,118,223
84,5000,2021-07-28 00:00:00,145,9
2940,4500,2020-01-12 00:00:00,144,307
2279,6500,2021-02-18 00:00:00,84,236
732,5000,2021-03-18 00:00:00,89,78
295,7500,2021-11-20 00:00:00,97,28
2114,5000,2020-12-15 00:00:00,118,223
1539,3000,2021-12-19 00:00:00,64,167
1069,8500,2021-09-16 00:00:00,41,119
1831,9500,2021-10-17 00:00:00,121,196
1592,5000,2021-11-09 00:00:00,150,172
1555,5500,2021-05-11 00:00:00,64,168
1177,8000,2021-04-17 00:00:00,110,130
1581,3500,2021-11-06 00:00:00,150,171
3301,5000,2021-03-20 00:00:00,130,351
3421,5000,2021-02-28 00:00:00,94,363
2720,8000,2021-11-30 00:00:00,80,284
764,5500,2020-07-24 00:00:00,96,82
512,5500,2021-04-23 00:00:00,146,50
3062,5000,2021-11-24 00:00:00,138,322
3408,5000,2021-03-12 00:00:00,132,360
2359,5000,2020-08-09 00:00:00,91,247
2314,6500,2021-08-18 00:00:00,136,239
343,5000,2021-10-12 00:00:00,108,32
19,5000,2021-07-28 00:00:00,102,3
1302,5000,2020-07-26 00:00:00,126,140
5,4000,2021-05-21 00:00:00,102,2
1861,6500,2021-01-20 00:00:00,83,199
2930,4000,2021-07-26 00:00:00,144,306
3298,5000,2020-12-20 00:00:00,130,351
2470,5500,2021-07-12 00:00:00,36,258
1368,9500,2021-06-07 00:00:00,120,147
307,9500,2021-04-03 00:00:00,97,29
3189,5000,2021-01-16 00:00:00,129,338
1230,3000,2021-02-16 00:00:00,11,135
2884,4000,2021-08-23 00:00:00,147,301
597,5000,2021-09-02 00:00:00,125,60
3352,7500,2021-09-18 00:00:00,135,354
431,6500,2021-04-11 00:00:00,107,42
575,9500,2021-11-11 00:00:00,99,57
422,5500,2021-10-08 00:00:00,107,41
1040,4000,2021-07-18 00:00:00,79,114
3057,7500,2021-12-29 00:00:00,98,320
761,7500,2021-11-07 00:00:00,96,81
594,5000,2020-09-11 00:00:00,125,60
1971,9500,2021-12-09 00:00:00,85,208
1010,5000,2020-12-13 00:00:00,143,111
40,6500,2020-10-28 00:00:00,22,7
3438,7000,2020-12-21 00:00:00,76,366
1470,6500,2021-07-21 00:00:00,133,158
735,5000,2021-06-18 00:00:00,89,78
2287,6500,2021-10-18 00:00:00,84,236
28,7000,2021-11-24 00:00:00,102,4
1127,3500,2020-06-30 00:00:00,23,125
3046,6500,2021-08-18 00:00:00,98,319
726,5000,2020-09-18 00:00:00,89,78
804,5000,2021-09-11 00:00:00,137,84
1469,6500,2021-06-21 00:00:00,133,158
1584,3500,2021-11-09 00:00:00,150,171
1879,9500,2021-07-05 00:00:00,83,200
2991,3500,2020-08-26 00:00:00,46,311
3227,6500,2021-08-26 00:00:00,129,343
2381,4000,2020-10-26 00:00:00,38,250
3346,7500,2021-03-18 00:00:00,135,354
1491,8000,2021-08-06 00:00:00,133,161
591,5000,2020-09-08 00:00:00,125,60
2339,6500,2021-01-11 00:00:00,19,242
2567,4000,2021-07-12 00:00:00,131,271
1858,6500,2021-05-11 00:00:00,83,198
1402,6500,2021-08-28 00:00:00,106,151
1996,3000,2021-06-04 00:00:00,123,213
304,9500,2020-04-12 00:00:00,97,29
3398,5000,2021-01-04 00:00:00,132,359
2522,3000,2020-11-28 00:00:00,134,264
212,5500,2021-05-21 00:00:00,122,20
539,5500,2021-03-21 00:00:00,99,53
1109,9500,2021-06-20 00:00:00,148,123
1604,9500,2021-04-03 00:00:00,150,173
3312,5000,2020-09-20 00:00:00,130,352
2001,3000,2021-06-09 00:00:00,123,213
199,3000,2021-11-06 00:00:00,122,19
88,5000,2021-11-28 00:00:00,145,9
3382,6500,2021-11-30 00:00:00,135,357
331,8000,2021-02-27 00:00:00,108,31
1776,3000,2020-05-08 00:00:00,111,190
1081,5500,2021-09-03 00:00:00,148,120
2464,5500,2021-07-06 00:00:00,36,258
1080,5500,2021-09-02 00:00:00,148,120
2089,8500,2021-11-17 00:00:00,118,220
158,3000,2021-06-26 00:00:00,115,15
311,9500,2021-04-07 00:00:00,97,29
1250,5500,2021-11-15 00:00:00,74,136
2384,4000,2021-01-26 00:00:00,38,250
1456,6500,2020-05-21 00:00:00,133,158
2429,8000,2021-06-14 00:00:00,36,254
2866,4000,2020-07-07 00:00:00,30,300
191,3000,2020-11-10 00:00:00,122,19
530,7000,2021-03-07 00:00:00,127,51
1903,8000,2021-10-10 00:00:00,28,201
396,4000,2021-10-08 00:00:00,107,39
1869,6500,2021-09-20 00:00:00,83,199
2660,8000,2021-03-04 00:00:00,139,279
2655,4000,2021-03-17 00:00:00,12,278
2617,6500,2021-10-05 00:00:00,86,276
860,5000,2021-10-28 00:00:00,40,89
3058,4000,2021-03-10 00:00:00,98,321
1064,8500,2021-04-16 00:00:00,41,119
1241,5500,2021-02-15 00:00:00,74,136
3130,7000,2021-07-13 00:00:00,140,331
1785,3000,2021-05-05 00:00:00,111,190
635,5000,2021-06-27 00:00:00,125,65
796,5000,2021-01-11 00:00:00,96,83
1833,9500,2021-12-17 00:00:00,121,196
1158,9500,2020-07-20 00:00:00,110,129
1953,3000,2021-02-27 00:00:00,85,207
469,9500,2021-07-16 00:00:00,146,47
1236,3000,2021-08-16 00:00:00,11,135
2911,8000,2021-05-24 00:00:00,69,305
1995,3000,2021-06-03 00:00:00,123,213
121,8000,2021-07-15 00:00:00,104,11
3456,4000,2021-01-24 00:00:00,100,367
1406,6500,2021-12-28 00:00:00,106,151
1159,9500,2020-08-20 00:00:00,110,129
3155,8500,2021-10-01 00:00:00,129,334
1331,8500,2021-07-08 00:00:00,126,142
411,5000,2021-05-08 00:00:00,107,40
3112,5000,2021-11-20 00:00:00,78,329
812,7000,2021-09-21 00:00:00,40,85
670,5000,2021-07-28 00:00:00,125,68
855,8000,2021-03-10 00:00:00,40,88
1157,6500,2021-12-28 00:00:00,110,128
866,4000,2021-07-26 00:00:00,40,90
2315,6500,2021-09-18 00:00:00,136,239
1381,9500,2021-12-11 00:00:00,106,149
1484,8000,2020-08-11 00:00:00,133,161
2022,5000,2020-09-17 00:00:00,123,215
2984,5000,2021-07-19 00:00:00,46,310
1538,3000,2021-11-19 00:00:00,64,167
1348,3500,2020-10-25 00:00:00,120,146
2811,6500,2021-09-18 00:00:00,10,292
2131,6500,2021-04-04 00:00:00,88,224
1148,7500,2021-10-14 00:00:00,110,126
1207,5500,2021-08-22 00:00:00,81,133
365,5500,2021-02-28 00:00:00,116,36
2317,6500,2021-11-18 00:00:00,136,239
377,5500,2021-04-25 00:00:00,107,38
1687,7500,2021-12-27 00:00:00,47,180
274,7000,2021-02-04 00:00:00,97,26
2284,6500,2021-07-18 00:00:00,84,236
2015,5000,2021-10-26 00:00:00,123,214
382,4000,2020-10-06 00:00:00,107,39
616,5500,2021-01-25 00:00:00,125,61
1872,6500,2021-12-20 00:00:00,83,199
3145,9500,2021-06-06 00:00:00,129,333
1446,6500,2021-09-18 00:00:00,27,156
2014,5000,2021-09-26 00:00:00,123,214
1532,3000,2021-05-19 00:00:00,64,167
1378,9500,2021-12-08 00:00:00,106,149
1262,6500,2021-04-12 00:00:00,74,137
806,7000,2021-03-21 00:00:00,40,85
433,9500,2021-10-23 00:00:00,107,43
3426,4000,2021-11-27 00:00:00,94,364
543,5500,2021-07-21 00:00:00,99,53
2255,5000,2020-10-19 00:00:00,35,235
2109,5000,2020-07-15 00:00:00,118,223
3256,5000,2021-11-14 00:00:00,129,346
1766,5500,2021-01-06 00:00:00,111,188
2398,5000,2021-12-19 00:00:00,38,251
3441,7000,2021-03-21 00:00:00,76,366
1682,7500,2021-07-27 00:00:00,47,180
2203,9500,2021-02-22 00:00:00,92,231
1516,9500,2021-12-18 00:00:00,124,164
1925,4500,2021-10-20 00:00:00,28,204
1433,8000,2021-12-30 00:00:00,27,155
836,5500,2021-10-23 00:00:00,40,87
859,5000,2021-09-28 00:00:00,40,89
2994,3500,2020-11-26 00:00:00,46,311
2294,3000,2021-09-03 00:00:00,136,237
3241,5000,2020-08-14 00:00:00,129,346
1426,4000,2021-09-23 00:00:00,142,154
2361,5000,2020-08-11 00:00:00,91,247
2708,5000,2020-09-23 00:00:00,80,283
413,5000,2021-05-10 00:00:00,107,40
131,6500,2021-05-02 00:00:00,104,12
1407,8500,2021-11-18 00:00:00,142,152
297,9500,2020-04-05 00:00:00,97,29
3162,8500,2021-10-08 00:00:00,129,334
2986,5000,2021-09-19 00:00:00,46,310
1473,6500,2021-10-21 00:00:00,133,158
602,5000,2021-09-07 00:00:00,125,60
2435,8000,2021-12-14 00:00:00,36,254
2724,9500,2021-11-02 00:00:00,80,285
941,3000,2021-07-09 00:00:00,112,100
605,5000,2021-09-10 00:00:00,125,60
3060,4000,2021-03-12 00:00:00,98,321
2821,5000,2021-04-25 00:00:00,10,293
3437,7000,2020-11-21 00:00:00,76,366
3236,5000,2021-04-08 00:00:00,129,345
3285,6500,2021-07-05 00:00:00,130,350
2713,5000,2021-02-23 00:00:00,80,283
489,9500,2020-12-28 00:00:00,146,49
1481,7500,2021-10-28 00:00:00,133,160
2082,3000,2021-06-28 00:00:00,118,219
2341,5000,2021-04-29 00:00:00,19,243
1239,3000,2021-11-16 00:00:00,11,135
907,4000,2021-09-20 00:00:00,54,97
2639,7000,2021-07-15 00:00:00,12,277
1017,5000,2021-07-13 00:00:00,143,111
3463,4000,2021-08-24 00:00:00,100,367
816,6500,2021-06-21 00:00:00,40,86
3306,5000,2021-08-20 00:00:00,130,351
2915,8000,2021-09-24 00:00:00,69,305
3029,5000,2021-12-22 00:00:00,44,316
802,5000,2021-09-09 00:00:00,137,84
2170,3000,2021-04-01 00:00:00,149,227
2423,8000,2020-12-14 00:00:00,36,254
924,5000,2021-08-08 00:00:00,54,98
2796,6500,2020-06-18 00:00:00,10,292
2180,3000,2021-04-11 00:00:00,149,227
952,5500,2021-05-20 00:00:00,93,104
2752,9500,2020-09-16 00:00:00,80,288
320,6500,2021-05-24 00:00:00,97,30
916,5000,2020-08-12 00:00:00,54,98
1129,3500,2020-08-30 00:00:00,23,125
2476,9500,2020-06-11 00:00:00,36,259
899,4000,2021-01-20 00:00:00,54,97
1448,6500,2021-11-18 00:00:00,27,156
2833,5000,2021-09-28 00:00:00,119,294
1354,3500,2021-04-25 00:00:00,120,146
2408,5500,2021-02-22 00:00:00,38,252
3366,3500,2020-10-16 00:00:00,135,356
1465,6500,2021-02-21 00:00:00,133,158
2756,9500,2021-01-16 00:00:00,80,288
285,7500,2021-01-20 00:00:00,97,28
1736,4500,2020-09-17 00:00:00,128,186
2257,5000,2020-12-19 00:00:00,35,235
1964,9500,2021-12-02 00:00:00,85,208
664,5000,2021-01-30 00:00:00,125,68
1978,5000,2021-01-15 00:00:00,90,210
6,4000,2021-06-21 00:00:00,102,2
1979,5000,2021-02-15 00:00:00,90,210
462,9500,2020-12-16 00:00:00,146,47
626,6500,2021-10-19 00:00:00,125,63
2588,5000,2021-03-19 00:00:00,86,274
3473,4000,2021-08-16 00:00:00,100,368
1572,6500,2021-08-09 00:00:00,64,169
1670,3000,2021-08-11 00:00:00,47,179
3359,4500,2020-10-30 00:00:00,135,355
2890,6500,2021-02-13 00:00:00,45,302
1445,6500,2021-08-18 00:00:00,27,156
891,8000,2021-07-11 00:00:00,54,95
1928,7500,2021-09-11 00:00:00,28,205
1737,4500,2020-10-17 00:00:00,128,186
1439,6500,2021-02-18 00:00:00,27,156
2067,6500,2021-06-19 00:00:00,123,218
2049,8000,2021-11-05 00:00:00,123,216
1663,3000,2021-08-04 00:00:00,47,179
2650,4000,2020-10-17 00:00:00,12,278
1529,3000,2021-02-19 00:00:00,64,167
3021,5000,2021-04-22 00:00:00,44,316
2661,8000,2021-03-05 00:00:00,139,279
99,5000,2021-09-04 23:00:00,145,10
211,5500,2021-04-21 00:00:00,122,20
639,5000,2021-10-27 00:00:00,125,65
842,8000,2020-03-09 00:00:00,40,88
1596,9500,2020-04-07 00:00:00,150,173
2735,4000,2021-03-14 00:00:00,80,286
2432,8000,2021-09-14 00:00:00,36,254
2487,9500,2021-06-10 00:00:00,36,259
1804,6500,2021-12-25 00:00:00,87,192
123,8000,2021-09-15 00:00:00,104,11
3073,6500,2021-03-13 00:00:00,138,324
721,5000,2021-11-26 00:00:00,89,76
2937,4500,2020-01-09 00:00:00,144,307
950,5000,2021-11-23 00:00:00,112,103
1591,5000,2021-11-08 00:00:00,150,172
2044,8000,2020-11-12 00:00:00,123,216
2629,7000,2020-09-15 00:00:00,12,277
546,5500,2021-10-21 00:00:00,99,53
407,5000,2021-05-04 00:00:00,107,40
1047,6500,2020-10-19 00:00:00,79,115
636,5000,2021-07-27 00:00:00,125,65
2319,7000,2021-01-09 00:00:00,136,240
562,5000,2021-06-25 00:00:00,99,54
2554,9500,2021-07-28 00:00:00,134,268
2733,9500,2021-11-11 00:00:00,80,285
966,7000,2021-09-26 00:00:00,93,106
3088,6500,2021-08-24 00:00:00,113,325
322,6500,2021-07-24 00:00:00,97,30
2273,6500,2020-08-18 00:00:00,84,236
109,8000,2020-07-15 00:00:00,104,11
2706,5000,2021-11-13 00:00:00,139,282
1518,5500,2021-09-30 00:00:00,64,165
2072,6500,2021-11-19 00:00:00,123,218
1360,3500,2021-10-25 00:00:00,120,146
235,7000,2021-11-05 00:00:00,9,22
852,8000,2021-03-07 00:00:00,40,88
581,6500,2021-03-28 00:00:00,99,58
993,4000,2021-09-14 00:00:00,143,109
1202,5500,2021-03-22 00:00:00,81,133
3314,5000,2020-11-20 00:00:00,130,352
975,5000,2021-01-30 00:00:00,143,108
3110,5000,2021-09-20 00:00:00,78,329
2518,3000,2020-07-28 00:00:00,134,264
1046,6500,2020-09-19 00:00:00,79,115
1686,7500,2021-11-27 00:00:00,47,180
881,7500,2021-10-17 00:00:00,40,91
2167,3500,2021-12-14 00:00:00,88,226
73,5000,2021-08-11 00:00:00,22,8
1510,9500,2021-06-18 00:00:00,124,164
3079,6500,2020-11-24 00:00:00,113,325
1187,4000,2021-08-27 00:00:00,110,131
1625,6500,2021-04-14 00:00:00,150,174
2892,6500,2021-04-13 00:00:00,45,302
3455,4000,2020-12-24 00:00:00,100,367
496,9500,2021-07-28 00:00:00,146,49
1728,3000,2021-08-10 00:00:00,128,184
1282,6500,2020-05-07 00:00:00,117,139
380,5500,2021-07-25 00:00:00,107,38
1792,3000,2021-05-12 00:00:00,111,190
2883,4000,2021-07-23 00:00:00,147,301
1653,3000,2020-08-06 00:00:00,47,179
1436,6500,2020-11-18 00:00:00,27,156
1011,5000,2021-01-13 00:00:00,143,111
3196,5000,2021-08-16 00:00:00,129,338
1838,4000,2021-02-03 00:00:00,82,197
2412,5500,2021-06-22 00:00:00,38,252
355,9500,2021-01-09 00:00:00,116,34
2954,5500,2021-07-28 00:00:00,144,308
1644,4000,2021-09-25 00:00:00,141,176
1937,9500,2021-04-19 00:00:00,85,206
3257,5000,2021-12-14 00:00:00,129,346
122,8000,2021-08-15 00:00:00,104,11
2379,4000,2020-08-26 00:00:00,38,250
2480,9500,2021-06-03 00:00:00,36,259
1035,4000,2021-02-18 00:00:00,79,114
2378,9500,2021-12-25 00:00:00,38,249
2544,9500,2021-07-12 00:00:00,134,267
953,5500,2021-06-20 00:00:00,93,104
452,4000,2021-07-24 00:00:00,146,46
1556,5500,2021-05-12 00:00:00,64,168
1729,3000,2021-08-11 00:00:00,128,184
3435,7000,2020-09-21 00:00:00,76,366
1374,4000,2021-09-24 00:00:00,106,148
1400,8000,2021-12-16 00:00:00,106,150
2977,4500,2021-12-19 00:00:00,46,309
3030,6500,2021-07-11 00:00:00,44,317
3288,6500,2021-07-08 00:00:00,130,350
3027,5000,2021-10-22 00:00:00,44,316
143,5000,2021-04-24 00:00:00,104,13
81,5000,2021-04-28 00:00:00,145,9
1050,6500,2021-01-19 00:00:00,79,115
495,9500,2021-06-28 00:00:00,146,49
577,6500,2020-11-30 00:00:00,99,58
1987,3000,2020-06-07 00:00:00,123,213
237,7000,2021-11-07 00:00:00,9,22
2531,7500,2021-10-12 00:00:00,134,265
1717,3000,2020-08-11 00:00:00,128,184
2268,5000,2021-11-19 00:00:00,35,235
1993,3000,2021-06-01 00:00:00,123,213
2511,5000,2021-08-30 00:00:00,134,263
3409,5000,2020-10-24 00:00:00,94,361
3083,6500,2021-03-24 00:00:00,113,325
3025,5000,2021-08-22 00:00:00,44,316
272,7000,2021-02-02 00:00:00,97,26
1950,3000,2020-11-27 00:00:00,85,207
2763,9500,2021-08-16 00:00:00,80,288
1078,5500,2020-09-12 00:00:00,148,120
2080,3000,2021-04-28 00:00:00,118,219
1574,6500,2021-08-11 00:00:00,64,169
1099,5000,2021-03-14 00:00:00,148,121
1690,4500,2020-06-12 00:00:00,47,182
387,4000,2020-10-11 00:00:00,107,39
207,5500,2020-12-21 00:00:00,122,20
190,3000,2020-11-09 00:00:00,122,19
1854,6500,2021-05-07 00:00:00,83,198
678,6500,2021-04-15 00:00:00,77,69
306,9500,2021-04-02 00:00:00,97,29
948,5000,2020-11-19 00:00:00,112,102
3141,9500,2021-06-02 00:00:00,129,333
865,4000,2021-06-26 00:00:00,40,90
558,5000,2021-02-25 00:00:00,99,54
2177,3000,2021-04-08 00:00:00,149,227
2710,5000,2020-11-23 00:00:00,80,283
2804,6500,2021-02-18 00:00:00,10,292
3326,5000,2021-11-20 00:00:00,130,352
1166,9500,2021-03-20 00:00:00,110,129
2202,9500,2021-01-22 00:00:00,92,231
2318,6500,2021-12-18 00:00:00,136,239
995,4000,2021-11-14 00:00:00,143,109
1464,6500,2021-01-21 00:00:00,133,158
3019,5500,2021-11-17 00:00:00,44,315
2686,4500,2021-01-11 00:00:00,139,281
1067,8500,2021-07-16 00:00:00,41,119
189,5000,2021-09-12 00:00:00,122,18
1089,5500,2021-09-11 00:00:00,148,120
1042,4000,2021-09-18 00:00:00,79,114
236,7000,2021-11-06 00:00:00,9,22
1036,4000,2021-03-18 00:00:00,79,114
239,7000,2021-11-09 00:00:00,9,22
36,6500,2021-11-10 00:00:00,22,6
2899,6500,2021-11-13 00:00:00,45,302
785,5000,2020-01-12 00:00:00,96,83
625,6500,2021-09-19 00:00:00,125,63
250,6500,2021-12-14 00:00:00,9,23
41,6500,2020-11-28 00:00:00,22,7
3251,5000,2021-06-14 00:00:00,129,346
2376,5000,2021-04-30 00:00:00,38,248
2624,6500,2021-10-12 00:00:00,86,276
2508,5000,2021-05-31 00:00:00,134,263
1373,9500,2021-06-12 00:00:00,120,147
42,6500,2020-12-28 00:00:00,22,7
2217,5000,2021-02-15 00:00:00,35,232
921,5000,2021-08-05 00:00:00,54,98
2732,9500,2021-11-10 00:00:00,80,285
2370,5000,2021-08-08 00:00:00,91,247
1902,8000,2021-10-09 00:00:00,28,201
2903,4500,2021-08-25 00:00:00,45,303
1142,3500,2021-09-28 00:00:00,23,125
1707,9500,2021-05-09 00:00:00,47,183
2377,9500,2021-11-25 00:00:00,38,249
3124,8000,2021-01-11 00:00:00,78,330
1521,7500,2021-01-25 00:00:00,64,166
800,5000,2021-09-07 00:00:00,137,84
1144,3500,2021-11-28 00:00:00,23,125
2399,5500,2020-05-22 00:00:00,38,252
2621,6500,2021-10-09 00:00:00,86,276
384,4000,2020-10-08 00:00:00,107,39
2722,9500,2020-11-12 00:00:00,80,285
202,5500,2020-07-21 00:00:00,122,20
3206,6500,2020-10-08 00:00:00,129,340
328,8000,2020-11-27 00:00:00,108,31
2777,3000,2021-04-28 00:00:00,80,289
475,5000,2020-10-31 00:00:00,146,48
3008,5000,2021-10-11 00:00:00,46,312
1735,4500,2020-08-17 00:00:00,128,186
3419,5000,2021-12-18 00:00:00,94,362
3459,4000,2021-04-24 00:00:00,100,367
3468,4000,2021-03-16 00:00:00,100,368
3378,3500,2021-10-16 00:00:00,135,356
128,6500,2020-05-11 00:00:00,104,12
835,5500,2021-09-23 00:00:00,40,87
3066,6500,2020-08-13 00:00:00,138,324
778,5500,2021-09-24 00:00:00,96,82
1318,5000,2021-11-26 00:00:00,126,140
3120,8000,2021-01-07 00:00:00,78,330
2466,5500,2021-07-08 00:00:00,36,258
2106,5000,2021-11-10 00:00:00,118,222
3152,8500,2020-10-10 00:00:00,129,334
1624,6500,2021-03-14 00:00:00,150,174
1580,3500,2021-11-05 00:00:00,150,171
1809,7500,2020-05-09 00:00:00,121,195
3383,5000,2020-11-26 00:00:00,95,358
327,6500,2021-12-24 00:00:00,97,30
3114,8000,2021-01-01 00:00:00,78,330
956,5500,2021-09-20 00:00:00,93,104
2929,4000,2021-06-26 00:00:00,144,306
291,7500,2021-07-20 00:00:00,97,28
395,4000,2021-10-07 00:00:00,107,39
1720,3000,2021-08-02 00:00:00,128,184
3199,5000,2021-11-16 00:00:00,129,338
1501,5000,2021-12-05 00:00:00,124,163
1549,5500,2021-05-05 00:00:00,64,168
2964,4500,2020-11-19 00:00:00,46,309
667,5000,2021-04-28 00:00:00,125,68
2025,5000,2020-12-17 00:00:00,123,215
2155,5000,2021-08-20 00:00:00,88,225
2512,5000,2021-09-30 00:00:00,134,263
3273,6500,2021-01-03 00:00:00,130,349
3274,6500,2021-01-04 00:00:00,130,349
3413,5000,2021-06-18 00:00:00,94,362
1274,9500,2021-05-20 00:00:00,74,138
2772,3000,2020-11-28 00:00:00,80,289
622,6500,2021-06-19 00:00:00,125,63
2386,4000,2021-03-26 00:00:00,38,250
1784,3000,2021-05-04 00:00:00,111,190
2981,5000,2021-04-19 00:00:00,46,310
1163,9500,2020-12-20 00:00:00,110,129
2291,3000,2020-09-12 00:00:00,136,237
2689,5000,2020-06-13 00:00:00,139,282
519,7000,2020-03-08 00:00:00,127,51
2158,5000,2021-11-20 00:00:00,88,225
1544,5500,2020-05-12 00:00:00,64,168
1857,6500,2021-05-10 00:00:00,83,198
