pago_id,monto,fecha,uid,subs_id
8824,7900,2021-07-23,16,255
8836,7900,2021-08-23,16,255
8825,7900,2021-09-23,16,255
8837,7900,2021-10-23,16,255
8826,7900,2021-11-23,16,255
8838,7900,2023-12-23,16,255
8839,7900,2021-03-24,56,256
8840,7900,2021-04-24,56,256
8841,7900,2021-05-24,56,256
8842,7900,2021-06-24,56,256
8843,7900,2021-07-24,56,256
8844,7900,2021-08-24,56,256
8845,7900,2021-09-24,56,256
8846,7900,2023-10-24,56,256
8847,7000,2021-10-06,56,257
8848,7000,2021-11-06,56,257
8849,7000,2023-12-06,56,257
8850,4000,2020-07-07,56,258
8851,4000,2020-08-07,56,258
8852,4000,2020-09-07,56,258
8853,4000,2020-10-07,56,258
8854,4000,2020-11-07,56,258
8855,4000,2020-12-07,56,258
8856,4000,2021-01-07,56,258
8857,4000,2021-02-07,56,258
8858,4000,2021-03-07,56,258
8859,4000,2021-04-07,56,258
8860,4000,2021-05-07,56,258
8861,4000,2021-06-07,56,258
8862,4000,2021-07-07,56,258
8863,4000,2021-08-07,56,258
8864,4000,2021-09-07,56,258
8865,4000,2021-10-07,56,258
8866,4000,2021-11-07,56,258
8867,4000,2023-12-07,56,258
8868,7400,2020-05-03,56,259
8869,7400,2020-06-03,56,259
8870,7400,2020-07-03,56,259
8871,7400,2020-08-03,56,259
8872,7400,2020-09-03,56,259
8873,7400,2020-10-03,56,259
8874,7400,2020-11-03,56,259
8875,7400,2020-12-03,56,259
8876,7400,2021-01-03,56,259
8877,7400,2021-02-03,56,259
8878,7400,2021-03-03,56,259
8879,7400,2021-04-03,56,259
8880,7400,2021-05-03,56,259
8881,7400,2021-06-03,56,259
8882,7400,2021-07-03,56,259
8883,7400,2021-08-03,56,259
8884,7400,2021-09-03,56,259
8885,7400,2021-10-03,56,259
8886,7400,2021-11-03,56,259
8887,7400,2023-12-03,56,259
8888,4500,2021-03-08,3,260
8889,4500,2021-04-08,3,260
8890,4500,2021-05-08,3,260
8891,4500,2021-06-08,3,260
8892,4500,2021-07-08,3,260
8893,4500,2021-08-08,3,260
8894,4500,2021-09-08,3,260
8895,4500,2021-10-08,3,260
8896,4500,2021-11-08,3,260
8897,4500,2023-12-08,3,260
8904,3500,2020-07-22,3,261
8905,3500,2020-08-22,3,261
8906,3500,2020-09-22,3,261
8907,3500,2020-10-22,3,261
8908,3500,2020-11-22,3,261
8909,3500,2020-12-22,3,261
8898,3500,2021-01-22,3,261
8910,3500,2021-02-22,3,261
8899,3500,2021-03-22,3,261
8911,3500,2021-04-22,3,261
8900,3500,2021-05-22,3,261
8912,3500,2021-06-22,3,261
8901,3500,2021-07-22,3,261
8913,3500,2021-08-22,3,261
8902,3500,2021-09-22,3,261
8914,3500,2021-10-22,3,261
8903,3500,2021-11-22,3,261
8915,3500,2023-12-22,3,261
8916,7900,2021-08-04,3,262
8917,7900,2021-09-04,3,262
8918,7900,2021-10-04,3,262
8919,7900,2021-11-04,3,262
8920,7900,2023-12-04,3,262
8926,7000,2020-08-24,87,263
8927,7000,2020-09-24,87,263
8928,7000,2020-10-24,87,263
8929,7000,2020-11-24,87,263
8930,7000,2020-12-24,87,263
8931,7000,2021-01-24,87,263
8932,7000,2021-02-24,87,263
8921,7000,2021-03-24,87,263
8933,7000,2021-04-24,87,263
8922,7000,2021-05-24,87,263
8934,7000,2021-06-24,87,263
8923,7000,2021-07-24,87,263
8935,7000,2021-08-24,87,263
8924,7000,2021-09-24,87,263
8936,7000,2021-10-24,87,263
8925,7000,2021-11-24,87,263
8937,7000,2023-12-24,87,263
8938,3500,2021-06-04,87,264
8939,3500,2021-07-04,87,264
8940,3500,2021-08-04,87,264
8941,3500,2021-09-04,87,264
8942,3500,2021-10-04,87,264
8943,3500,2021-11-04,87,264
8944,3500,2023-12-04,87,264
8945,7000,2021-01-24,95,265
8946,7000,2021-02-24,95,265
8947,7000,2021-03-24,95,265
8948,7000,2021-04-24,95,265
8949,7000,2021-05-24,95,265
8950,7000,2021-06-24,95,265
8951,7000,2021-07-24,95,265
8952,7000,2021-08-24,95,265
8953,7000,2021-09-24,95,265
8954,7000,2021-10-24,95,265
8955,7000,2023-11-24,95,265
8956,3900,2021-08-21,95,266
8957,3900,2021-09-21,95,266
8958,3900,2021-10-21,95,266
8959,3900,2021-11-21,95,266
8960,3900,2023-12-21,95,266
8961,3700,2021-01-09,23,267
8962,3700,2021-02-09,23,267
8963,3700,2021-03-09,23,267
8964,3700,2021-04-09,23,267
8965,3700,2021-05-09,23,267
8966,3700,2021-06-09,23,267
8967,3700,2021-07-09,23,267
8968,3700,2021-08-09,23,267
8969,3700,2021-09-09,23,267
8970,3700,2021-10-09,23,267
8971,3700,2021-11-09,23,267
8972,3700,2023-12-09,23,267
8979,4000,2020-07-31,23,268
8975,4000,2020-08-31,23,268
8976,4000,2020-09-30,23,268
8977,4000,2020-10-30,23,268
8978,4000,2020-11-30,23,268
8973,4000,2020-12-30,23,268
8974,4000,2023-01-30,23,268
8996,4000,2020-08-28,23,269
8980,4000,2020-09-28,23,269
8997,4000,2020-10-28,23,269
8981,4000,2020-11-28,23,269
8998,4000,2020-12-28,23,269
8982,4000,2021-01-28,23,269
8999,4000,2021-02-28,23,269
8983,4000,2021-02-28,23,269
9000,4000,2021-03-28,23,269
8984,4000,2021-03-28,23,269
8985,4000,2021-04-28,23,269
8991,4000,2021-04-28,23,269
8986,4000,2021-05-28,23,269
8992,4000,2023-05-28,23,269
8987,4000,2021-06-28,23,269
8993,4000,2021-07-28,23,269
8988,4000,2021-08-28,23,269
8994,4000,2021-09-28,23,269
8989,4000,2021-10-28,23,269
8995,4000,2021-11-28,23,269
8990,4000,2021-12-28,23,269
9001,3200,2021-08-29,23,270
9002,3200,2023-09-29,23,270
9003,6500,2021-03-29,23,271
9004,6500,2021-04-29,23,271
9005,6500,2021-05-29,23,271
9006,6500,2021-06-29,23,271
9007,6500,2021-07-29,23,271
9008,6500,2021-08-29,23,271
9009,6500,2021-09-29,23,271
9010,6500,2021-10-29,23,271
9011,6500,2021-11-29,23,271
9012,6500,2023-12-29,23,271
9013,7900,2021-10-03,23,272
9014,7900,2021-11-03,23,272
9015,7900,2023-12-03,23,272
9016,4400,2021-11-09,23,273
9017,4400,2023-12-09,23,273
9018,6400,2021-02-09,23,274
9019,6400,2021-03-09,23,274
9020,6400,2021-04-09,23,274
9021,6400,2021-05-09,23,274
9022,6400,2021-06-09,23,274
9023,6400,2021-07-09,23,274
9024,6400,2021-08-09,23,274
9025,6400,2021-09-09,23,274
9026,6400,2021-10-09,23,274
9027,6400,2021-11-09,23,274
9028,6400,2023-12-09,23,274
9034,3700,2020-08-14,23,275
9035,3700,2020-09-14,23,275
9036,3700,2020-10-14,23,275
9037,3700,2020-11-14,23,275
9038,3700,2020-12-14,23,275
9039,3700,2021-01-14,23,275
9040,3700,2021-02-14,23,275
9029,3700,2021-03-14,23,275
9041,3700,2021-04-14,23,275
9030,3700,2021-05-14,23,275
9042,3700,2021-06-14,23,275
9031,3700,2021-07-14,23,275
9043,3700,2021-08-14,23,275
9032,3700,2021-09-14,23,275
9044,3700,2021-10-14,23,275
9033,3700,2021-11-14,23,275
9045,3700,2023-12-14,23,275
9046,6500,2021-04-29,23,276
9047,6500,2021-05-29,23,276
9048,6500,2021-06-29,23,276
9049,6500,2021-07-29,23,276
9050,6500,2021-08-29,23,276
9051,6500,2021-09-29,23,276
9052,6500,2021-10-29,23,276
9053,6500,2021-11-29,23,276
9054,6500,2023-12-29,23,276
9055,4400,2020-08-04,46,277
9056,4400,2020-09-04,46,277
9057,4400,2020-10-04,46,277
9058,4400,2020-11-04,46,277
9059,4400,2020-12-04,46,277
9060,4400,2021-01-04,46,277
9061,4400,2021-02-04,46,277
9062,4400,2021-03-04,46,277
9063,4400,2021-04-04,46,277
9064,4400,2021-05-04,46,277
9065,4400,2021-06-04,46,277
9066,4400,2021-07-04,46,277
9067,4400,2021-08-04,46,277
9068,4400,2021-09-04,46,277
9069,4400,2021-10-04,46,277
9070,4400,2021-11-04,46,277
9071,4400,2023-12-04,46,277
9072,7900,2020-11-10,46,278
9073,7900,2020-12-10,46,278
9074,7900,2021-01-10,46,278
9075,7900,2021-02-10,46,278
9076,7900,2023-03-10,46,278
9077,7100,2021-04-17,46,279
9078,7100,2021-05-17,46,279
9079,7100,2021-06-17,46,279
9080,7100,2023-07-17,46,279
9081,6500,2021-11-15,46,280
9082,6500,2023-12-15,46,280
9083,6400,2021-08-15,46,281
9084,6400,2021-09-15,46,281
9085,6400,2021-10-15,46,281
9086,6400,2023-11-15,46,281
9095,3700,2020-05-27,46,282
9087,3700,2020-06-27,46,282
9088,3700,2020-07-27,46,282
9089,3700,2020-08-27,46,282
9090,3700,2020-09-27,46,282
9091,3700,2020-10-27,46,282
9092,3700,2020-11-27,46,282
9093,3700,2020-12-27,46,282
9094,3700,2023-01-27,46,282
9096,7900,2021-10-12,77,283
9097,7900,2023-11-12,77,283
9102,3500,2020-09-22,77,284
9103,3500,2020-10-22,77,284
9104,3500,2020-11-22,77,284
9105,3500,2020-12-22,77,284
9106,3500,2021-01-22,77,284
9107,3500,2021-02-22,77,284
9108,3500,2021-03-22,77,284
9109,3500,2021-04-22,77,284
9098,3500,2021-05-22,77,284
9110,3500,2021-06-22,77,284
9099,3500,2021-07-22,77,284
9111,3500,2021-08-22,77,284
9100,3500,2021-09-22,77,284
9112,3500,2021-10-22,77,284
9101,3500,2021-11-22,77,284
9113,3500,2023-12-22,77,284
9114,6500,2020-07-04,77,285
9115,6500,2020-08-04,77,285
9116,6500,2020-09-04,77,285
9117,6500,2020-10-04,77,285
9118,6500,2020-11-04,77,285
9119,6500,2020-12-04,77,285
9120,6500,2021-01-04,77,285
9121,6500,2021-02-04,77,285
9122,6500,2021-03-04,77,285
9123,6500,2021-04-04,77,285
9124,6500,2021-05-04,77,285
9125,6500,2021-06-04,77,285
9126,6500,2021-07-04,77,285
9127,6500,2021-08-04,77,285
9128,6500,2021-09-04,77,285
9129,6500,2021-10-04,77,285
9130,6500,2021-11-04,77,285
9131,6500,2023-12-04,77,285
9135,2800,2020-10-23,77,286
9136,2800,2020-11-23,77,286
9137,2800,2020-12-23,77,286
9138,2800,2021-01-23,77,286
9139,2800,2021-02-23,77,286
9140,2800,2021-03-23,77,286
9141,2800,2021-04-23,77,286
9142,2800,2021-05-23,77,286
9143,2800,2021-06-23,77,286
9132,2800,2021-07-23,77,286
9144,2800,2021-08-23,77,286
9133,2800,2021-09-23,77,286
9145,2800,2021-10-23,77,286
9134,2800,2021-11-23,77,286
9146,2800,2023-12-23,77,286
9147,3200,2021-02-13,77,287
9148,3200,2021-03-13,77,287
9149,3200,2021-04-13,77,287
9150,3200,2021-05-13,77,287
9151,3200,2021-06-13,77,287
9152,3200,2021-07-13,77,287
9153,3200,2021-08-13,77,287
9154,3200,2021-09-13,77,287
9155,3200,2021-10-13,77,287
9156,3200,2021-11-13,77,287
9157,3200,2023-12-13,77,287
9159,6500,2020-12-24,26,288
9160,6500,2021-01-24,26,288
9161,6500,2021-02-24,26,288
9162,6500,2021-03-24,26,288
9163,6500,2021-04-24,26,288
9164,6500,2021-05-24,26,288
9165,6500,2021-06-24,26,288
9166,6500,2021-07-24,26,288
9167,6500,2021-08-24,26,288
9168,6500,2021-09-24,26,288
9169,6500,2021-10-24,26,288
9158,6500,2023-11-24,26,288
9170,7000,2021-01-24,26,289
9171,7000,2021-02-24,26,289
9172,7000,2023-03-24,26,289
9173,3900,2021-10-17,26,290
9174,3900,2023-11-17,26,290
9175,4000,2021-07-01,26,291
9176,4000,2023-08-01,26,291
9183,3500,2020-07-13,26,292
9184,3500,2020-08-13,26,292
9185,3500,2020-09-13,26,292
9186,3500,2020-10-13,26,292
9187,3500,2020-11-13,26,292
9188,3500,2020-12-13,26,292
9177,3500,2021-01-13,26,292
9189,3500,2021-02-13,26,292
9178,3500,2021-03-13,26,292
9190,3500,2021-04-13,26,292
9179,3500,2021-05-13,26,292
9191,3500,2021-06-13,26,292
9180,3500,2021-07-13,26,292
9192,3500,2021-08-13,26,292
9181,3500,2021-09-13,26,292
9193,3500,2021-10-13,26,292
9182,3500,2021-11-13,26,292
9194,3500,2023-12-13,26,292
9195,3700,2020-06-06,49,293
9196,3700,2020-07-06,49,293
9197,3700,2020-08-06,49,293
9198,3700,2020-09-06,49,293
9199,3700,2020-10-06,49,293
9200,3700,2020-11-06,49,293
9201,3700,2020-12-06,49,293
9202,3700,2021-01-06,49,293
9203,3700,2021-02-06,49,293
9204,3700,2021-03-06,49,293
9205,3700,2021-04-06,49,293
9206,3700,2021-05-06,49,293
9207,3700,2021-06-06,49,293
9208,3700,2021-07-06,49,293
9209,3700,2021-08-06,49,293
9210,3700,2021-09-06,49,293
9211,3700,2021-10-06,49,293
9212,3700,2021-11-06,49,293
9213,3700,2023-12-06,49,293
9214,3700,2021-09-07,49,294
9215,3700,2021-10-07,49,294
9216,3700,2021-11-07,49,294
9217,3700,2023-12-07,49,294
9218,4400,2021-06-30,49,295
9219,4400,2021-07-30,49,295
9220,4400,2021-08-30,49,295
9221,4400,2021-09-30,49,295
9222,4400,2021-10-30,49,295
9223,4400,2021-11-30,49,295
9224,4400,2023-12-30,49,295
9225,3500,2021-03-09,49,296
9226,3500,2021-04-09,49,296
9227,3500,2021-05-09,49,296
9228,3500,2021-06-09,49,296
9229,3500,2021-07-09,49,296
9230,3500,2021-08-09,49,296
9231,3500,2021-09-09,49,296
9232,3500,2021-10-09,49,296
9233,3500,2021-11-09,49,296
9234,3500,2023-12-09,49,296
9235,2800,2021-08-16,49,297
9236,2800,2021-09-16,49,297
9237,2800,2021-10-16,49,297
9238,2800,2021-11-16,49,297
9239,2800,2023-12-16,49,297
9240,6500,2021-04-29,49,298
9241,6500,2021-05-29,49,298
9242,6500,2021-06-29,49,298
9243,6500,2021-07-29,49,298
9244,6500,2021-08-29,49,298
9245,6500,2021-09-29,49,298
9246,6500,2021-10-29,49,298
9247,6500,2021-11-29,49,298
9248,6500,2023-12-29,49,298
9249,7900,2021-07-14,65,299
9250,7900,2021-08-14,65,299
9251,7900,2021-09-14,65,299
9252,7900,2021-10-14,65,299
9253,7900,2021-11-14,65,299
9254,7900,2023-12-14,65,299
9255,4000,2020-12-03,65,300
9256,4000,2021-01-03,65,300
9257,4000,2021-02-03,65,300
9258,4000,2021-03-03,65,300
9259,4000,2021-04-03,65,300
9260,4000,2021-05-03,65,300
9261,4000,2021-06-03,65,300
9262,4000,2021-07-03,65,300
9263,4000,2021-08-03,65,300
9264,4000,2021-09-03,65,300
9265,4000,2021-10-03,65,300
9266,4000,2021-11-03,65,300
9267,4000,2023-12-03,65,300
9268,3200,2021-03-16,65,301
9269,3200,2021-04-16,65,301
9270,3200,2021-05-16,65,301
9271,3200,2021-06-16,65,301
9272,3200,2021-07-16,65,301
9273,3200,2021-08-16,65,301
9274,3200,2021-09-16,65,301
9275,3200,2021-10-16,65,301
9276,3200,2021-11-16,65,301
9277,3200,2023-12-16,65,301
9280,6500,2020-11-25,24,302
9281,6500,2020-12-25,24,302
9282,6500,2021-01-25,24,302
9283,6500,2021-02-25,24,302
9284,6500,2021-03-25,24,302
9285,6500,2021-04-25,24,302
9286,6500,2021-05-25,24,302
9287,6500,2021-06-25,24,302
9288,6500,2021-07-25,24,302
9289,6500,2021-08-25,24,302
9278,6500,2021-09-25,24,302
9290,6500,2021-10-25,24,302
9279,6500,2021-11-25,24,302
9291,6500,2023-12-25,24,302
9292,2800,2020-10-07,24,303
9293,2800,2020-11-07,24,303
9294,2800,2020-12-07,24,303
9295,2800,2021-01-07,24,303
9296,2800,2021-02-07,24,303
9297,2800,2021-03-07,24,303
9298,2800,2021-04-07,24,303
9299,2800,2021-05-07,24,303
9300,2800,2021-06-07,24,303
9301,2800,2021-07-07,24,303
9302,2800,2021-08-07,24,303
9303,2800,2021-09-07,24,303
9304,2800,2021-10-07,24,303
9305,2800,2021-11-07,24,303
9306,2800,2023-12-07,24,303
9307,3700,2020-10-03,24,304
9308,3700,2020-11-03,24,304
9309,3700,2020-12-03,24,304
9310,3700,2021-01-03,24,304
9311,3700,2021-02-03,24,304
9312,3700,2021-03-03,24,304
9313,3700,2021-04-03,24,304
9314,3700,2021-05-03,24,304
9315,3700,2021-06-03,24,304
9316,3700,2021-07-03,24,304
9317,3700,2023-08-03,24,304
9323,4000,2020-08-26,24,305
9324,4000,2020-09-26,24,305
9325,4000,2020-10-26,24,305
9326,4000,2020-11-26,24,305
9327,4000,2020-12-26,24,305
9328,4000,2021-01-26,24,305
9329,4000,2021-02-26,24,305
9318,4000,2021-03-26,24,305
9330,4000,2021-04-26,24,305
9319,4000,2021-05-26,24,305
9331,4000,2021-06-26,24,305
9320,4000,2021-07-26,24,305
9332,4000,2021-08-26,24,305
9321,4000,2021-09-26,24,305
9333,4000,2021-10-26,24,305
9322,4000,2021-11-26,24,305
9334,4000,2023-12-26,24,305
9335,2800,2021-08-19,11,306
9336,2800,2021-09-19,11,306
9337,2800,2021-10-19,11,306
9338,2800,2021-11-19,11,306
9339,2800,2023-12-19,11,306
9343,6500,2020-10-13,11,307
9344,6500,2020-11-13,11,307
9345,6500,2020-12-13,11,307
9346,6500,2021-01-13,11,307
9347,6500,2021-02-13,11,307
9348,6500,2021-03-13,11,307
9340,6500,2021-04-13,11,307
9341,6500,2021-05-13,11,307
9342,6500,2023-06-13,11,307
9349,4500,2023-09-07,11,308
9350,4000,2021-08-27,11,309
9351,4000,2021-09-27,11,309
9352,4000,2021-10-27,11,309
9353,4000,2021-11-27,11,309
9354,4000,2023-12-27,11,309
9355,7100,2020-10-03,11,310
9356,7100,2020-11-03,11,310
9357,7100,2020-12-03,11,310
9358,7100,2021-01-03,11,310
9359,7100,2021-02-03,11,310
9360,7100,2021-03-03,11,310
9361,7100,2021-04-03,11,310
9362,7100,2021-05-03,11,310
9363,7100,2021-06-03,11,310
9364,7100,2021-07-03,11,310
9365,7100,2023-08-03,11,310
9369,6400,2020-10-25,31,311
9370,6400,2020-11-25,31,311
9371,6400,2020-12-25,31,311
9372,6400,2021-01-25,31,311
9373,6400,2021-02-25,31,311
9374,6400,2021-03-25,31,311
9375,6400,2021-04-25,31,311
9366,6400,2021-05-25,31,311
9367,6400,2021-06-25,31,311
9368,6400,2023-07-25,31,311
9376,2800,2021-11-23,31,312
9377,2800,2023-12-23,31,312
9382,6500,2020-09-17,31,313
9383,6500,2020-10-17,31,313
9384,6500,2020-11-17,31,313
9385,6500,2020-12-17,31,313
9386,6500,2021-01-17,31,313
9387,6500,2021-02-17,31,313
9388,6500,2021-03-17,31,313
9389,6500,2021-04-17,31,313
9378,6500,2021-05-17,31,313
9390,6500,2021-06-17,31,313
9379,6500,2021-07-17,31,313
9391,6500,2021-08-17,31,313
9380,6500,2021-09-17,31,313
9392,6500,2021-10-17,31,313
9381,6500,2021-11-17,31,313
9393,6500,2023-12-17,31,313
9394,3200,2020-10-05,31,314
9395,3200,2020-11-05,31,314
9396,3200,2023-12-05,31,314
9397,3100,2021-03-09,31,315
9398,3100,2021-04-09,31,315
9399,3100,2021-05-09,31,315
9400,3100,2021-06-09,31,315
9401,3100,2021-07-09,31,315
9402,3100,2021-08-09,31,315
9403,3100,2021-09-09,31,315
9404,3100,2023-10-09,31,315
9405,3900,2021-06-30,134,316
9406,3900,2021-07-30,134,316
9407,3900,2021-08-30,134,316
9408,3900,2021-09-30,134,316
9409,3900,2023-10-30,134,316
9410,6500,2023-10-06,134,317
9411,7100,2020-07-29,134,318
9412,7100,2020-08-29,134,318
9413,7100,2020-09-29,134,318
9414,7100,2023-10-29,134,318
9415,6500,2021-07-29,134,319
9416,6500,2021-08-29,134,319
9417,6500,2021-09-29,134,319
9418,6500,2021-10-29,134,319
9419,6500,2021-11-29,134,319
9420,6500,2023-12-29,134,319
9425,5000,2020-09-21,134,320
9426,5000,2020-10-21,134,320
9427,5000,2020-11-21,134,320
9428,5000,2020-12-21,134,320
9429,5000,2021-01-21,134,320
9430,5000,2021-02-21,134,320
9431,5000,2021-03-21,134,320
9432,5000,2021-04-21,134,320
9421,5000,2021-05-21,134,320
9433,5000,2021-06-21,134,320
9422,5000,2021-07-21,134,320
9434,5000,2021-08-21,134,320
9423,5000,2021-09-21,134,320
9435,5000,2021-10-21,134,320
9424,5000,2021-11-21,134,320
9436,5000,2023-12-21,134,320
9440,7100,2020-10-13,63,321
9441,7100,2020-11-13,63,321
9442,7100,2020-12-13,63,321
9443,7100,2021-01-13,63,321
9444,7100,2021-02-13,63,321
9445,7100,2021-03-13,63,321
9446,7100,2021-04-13,63,321
9447,7100,2021-05-13,63,321
9448,7100,2021-06-13,63,321
9437,7100,2021-07-13,63,321
9449,7100,2021-08-13,63,321
9438,7100,2021-09-13,63,321
9450,7100,2021-10-13,63,321
9439,7100,2021-11-13,63,321
9451,7100,2023-12-13,63,321
9460,3900,2020-05-13,63,322
9461,3900,2020-06-13,63,322
9462,3900,2020-07-13,63,322
9463,3900,2020-08-13,63,322
9452,3900,2020-09-13,63,322
9464,3900,2020-10-13,63,322
9453,3900,2020-11-13,63,322
9465,3900,2020-12-13,63,322
9454,3900,2021-01-13,63,322
9466,3900,2021-02-13,63,322
9455,3900,2021-03-13,63,322
9467,3900,2021-04-13,63,322
9456,3900,2021-05-13,63,322
9468,3900,2021-06-13,63,322
9457,3900,2021-07-13,63,322
9469,3900,2021-08-13,63,322
9458,3900,2021-09-13,63,322
9470,3900,2021-10-13,63,322
9459,3900,2021-11-13,63,322
9471,3900,2023-12-13,63,322
9476,4500,2020-10-30,63,323
9477,4500,2020-11-30,63,323
9478,4500,2020-12-30,63,323
9479,4500,2021-01-30,63,323
9480,4500,2021-02-28,63,323
9481,4500,2021-03-28,63,323
9482,4500,2021-04-28,63,323
9483,4500,2021-05-28,63,323
9484,4500,2021-06-28,63,323
9485,4500,2021-07-28,63,323
9486,4500,2021-08-28,63,323
9475,4500,2021-09-28,63,323
9472,4500,2021-10-28,63,323
9473,4500,2021-11-28,63,323
9474,4500,2023-12-28,63,323
9492,7900,2020-08-25,63,324
9493,7900,2020-09-25,63,324
9494,7900,2020-10-25,63,324
9495,7900,2020-11-25,63,324
9496,7900,2020-12-25,63,324
9497,7900,2021-01-25,63,324
9498,7900,2021-02-25,63,324
9487,7900,2021-03-25,63,324
9499,7900,2021-04-25,63,324
9488,7900,2021-05-25,63,324
9500,7900,2021-06-25,63,324
9489,7900,2021-07-25,63,324
9501,7900,2021-08-25,63,324
9490,7900,2021-09-25,63,324
9502,7900,2021-10-25,63,324
9491,7900,2021-11-25,63,324
9503,7900,2023-12-25,63,324
9506,3100,2020-11-18,63,325
9507,3100,2020-12-18,63,325
9508,3100,2021-01-18,63,325
9509,3100,2021-02-18,63,325
9510,3100,2021-03-18,63,325
9511,3100,2021-04-18,63,325
9512,3100,2021-05-18,63,325
9513,3100,2021-06-18,63,325
9514,3100,2021-07-18,63,325
9515,3100,2021-08-18,63,325
9504,3100,2021-09-18,63,325
9516,3100,2021-10-18,63,325
9505,3100,2021-11-18,63,325
9517,3100,2023-12-18,63,325
9518,4000,2021-08-29,63,326
9519,4000,2021-09-29,63,326
9520,4000,2021-10-29,63,326
9521,4000,2021-11-29,63,326
9522,4000,2023-12-29,63,326
9523,5000,2021-07-09,63,327
9524,5000,2023-08-09,63,327
9527,4000,2020-11-16,61,328
9528,4000,2020-12-16,61,328
9529,4000,2021-01-16,61,328
9530,4000,2021-02-16,61,328
9531,4000,2021-03-16,61,328
9532,4000,2021-04-16,61,328
9533,4000,2021-05-16,61,328
9534,4000,2021-06-16,61,328
9535,4000,2021-07-16,61,328
9536,4000,2021-08-16,61,328
9525,4000,2021-09-16,61,328
9537,4000,2021-10-16,61,328
9526,4000,2021-11-16,61,328
9538,4000,2023-12-16,61,328
9544,3900,2020-08-19,61,329
9545,3900,2020-09-19,61,329
9546,3900,2020-10-19,61,329
9547,3900,2020-11-19,61,329
9548,3900,2020-12-19,61,329
9549,3900,2021-01-19,61,329
9550,3900,2021-02-19,61,329
9539,3900,2021-03-19,61,329
9551,3900,2021-04-19,61,329
9540,3900,2021-05-19,61,329
9552,3900,2021-06-19,61,329
9541,3900,2021-07-19,61,329
9553,3900,2021-08-19,61,329
9542,3900,2021-09-19,61,329
9554,3900,2021-10-19,61,329
9543,3900,2021-11-19,61,329
9555,3900,2023-12-19,61,329
9558,6500,2020-11-27,61,330
9559,6500,2020-12-27,61,330
9560,6500,2021-01-27,61,330
9561,6500,2021-02-27,61,330
9562,6500,2021-03-27,61,330
9563,6500,2021-04-27,61,330
9564,6500,2021-05-27,61,330
9565,6500,2021-06-27,61,330
9566,6500,2021-07-27,61,330
9567,6500,2021-08-27,61,330
9556,6500,2021-09-27,61,330
9568,6500,2021-10-27,61,330
9557,6500,2021-11-27,61,330
9569,6500,2023-12-27,61,330
9570,3700,2020-11-04,61,331
9571,3700,2020-12-04,61,331
9572,3700,2021-01-04,61,331
9573,3700,2021-02-04,61,331
9574,3700,2021-03-04,61,331
9575,3700,2021-04-04,61,331
9576,3700,2021-05-04,61,331
9577,3700,2021-06-04,61,331
9578,3700,2021-07-04,61,331
9579,3700,2021-08-04,61,331
9580,3700,2021-09-04,61,331
9581,3700,2021-10-04,61,331
9582,3700,2021-11-04,61,331
9583,3700,2023-12-04,61,331
9590,3700,2020-07-23,61,332
9591,3700,2020-08-23,61,332
9592,3700,2020-09-23,61,332
9593,3700,2020-10-23,61,332
9594,3700,2020-11-23,61,332
9595,3700,2020-12-23,61,332
9584,3700,2021-01-23,61,332
9596,3700,2021-02-23,61,332
9585,3700,2021-03-23,61,332
9597,3700,2021-04-23,61,332
9586,3700,2021-05-23,61,332
9598,3700,2021-06-23,61,332
9587,3700,2021-07-23,61,332
9599,3700,2021-08-23,61,332
9588,3700,2021-09-23,61,332
9600,3700,2021-10-23,61,332
9589,3700,2021-11-23,61,332
9601,3700,2023-12-23,61,332
9602,7100,2021-11-20,8,333
9603,7100,2023-12-20,8,333
9604,4400,2023-11-03,8,334
9605,5000,2021-07-15,8,335
9606,5000,2021-08-15,8,335
9607,5000,2021-09-15,8,335
9608,5000,2023-10-15,8,335
9609,3700,2021-02-16,8,336
9610,3700,2021-03-16,8,336
9611,3700,2021-04-16,8,336
9612,3700,2021-05-16,8,336
9613,3700,2021-06-16,8,336
9614,3700,2021-07-16,8,336
9615,3700,2021-08-16,8,336
9616,3700,2021-09-16,8,336
9617,3700,2021-10-16,8,336
9618,3700,2021-11-16,8,336
9619,3700,2023-12-16,8,336
9620,3700,2021-03-21,8,337
9621,3700,2021-04-21,8,337
9622,3700,2021-05-21,8,337
9623,3700,2021-06-21,8,337
9624,3700,2021-07-21,8,337
9625,3700,2021-08-21,8,337
9626,3700,2021-09-21,8,337
9627,3700,2021-10-21,8,337
9628,3700,2021-11-21,8,337
9629,3700,2023-12-21,8,337
9635,3100,2020-08-28,5,338
9636,3100,2020-09-28,5,338
9637,3100,2020-10-28,5,338
9638,3100,2020-11-28,5,338
9639,3100,2020-12-28,5,338
9640,3100,2021-01-28,5,338
9641,3100,2021-02-28,5,338
9630,3100,2021-03-28,5,338
9642,3100,2021-04-28,5,338
9631,3100,2021-05-28,5,338
9643,3100,2021-06-28,5,338
9632,3100,2021-07-28,5,338
9644,3100,2021-08-28,5,338
9633,3100,2021-09-28,5,338
9645,3100,2021-10-28,5,338
9634,3100,2021-11-28,5,338
9646,3100,2023-12-28,5,338
9647,7100,2021-11-09,5,339
9648,7100,2023-12-09,5,339
9654,4000,2020-08-20,5,340
9655,4000,2020-09-20,5,340
9656,4000,2020-10-20,5,340
9657,4000,2020-11-20,5,340
9658,4000,2020-12-20,5,340
9659,4000,2021-01-20,5,340
