pago_id,monto,fecha,id_usuario,preorden,id_proveedor,id_videojuego,subs_id
542,5500,2021-06-21,99,,,,53.0
3773,9750,2021-01-17,116,False,3.0,40.0,
5708,13000,2021-05-01,139,False,1.0,732.0,
3038,5000,2021-07-13,98,,,,318.0
4207,42500,2021-04-30,93,False,4.0,500.0,
4698,46500,2021-01-15,27,False,3.0,7351.0,
560,5000,2021-04-25,99,,,,54.0
1761,5500,2021-01-01,111,,,,188.0
5233,12950,2021-01-17,118,False,1.0,1011.0,
103,5000,2021-09-09,145,,,,10.0
506,5500,2020-10-23,146,,,,50.0
2117,5000,2021-03-15,118,,,,223.0
2286,6500,2021-09-18,84,,,,236.0
247,6500,2021-09-14,9,,,,23.0
733,5000,2021-04-18,89,,,,78.0
877,7500,2021-06-17,40,,,,91.0
1552,5500,2021-08-05,64,,,,168.0
5937,15500,2021-10-23,46,False,1.0,1331.0,
399,4000,2021-11-10,107,,,,39.0
724,5000,2021-11-21,89,,,,77.0
5092,18000,2021-08-02,83,False,6.0,11198.0,
2917,8000,2021-11-24,69,,,,305.0
3047,6500,2021-09-18,98,,,,319.0
4537,31050,2020-12-11,117,False,6.0,1262.0,
1557,6500,2020-06-08,64,,,,169.0
3449,7000,2021-11-21,76,,,,366.0
4929,25500,2020-04-05,47,False,4.0,559.0,
5373,24300,2020-08-28,35,False,1.0,1887.0,
811,7000,2021-08-21,40,,,,85.0
1719,3000,2021-01-08,128,,,,184.0
1246,5500,2021-07-15,74,,,,136.0
2222,5000,2021-07-15,35,,,,232.0
3005,5000,2021-08-10,46,,,,312.0
1550,5500,2021-06-05,64,,,,168.0
5890,29500,2020-01-15,69,False,4.0,19560.0,
5375,4950,2020-05-14,35,True,5.0,733.0,
5985,51000,2021-08-11,98,False,4.0,1970.0,
3105,5000,2021-04-20,78,,,,329.0
5724,18500,2021-04-13,80,False,2.0,1011.0,
1643,4000,2021-08-25,141,,,,176.0
106,5000,2021-12-09,145,,,,10.0
4050,37620,2021-11-29,96,True,2.0,622.0,
5341,50000,2020-01-24,13,False,4.0,529.0,
4976,34500,2020-01-22,111,False,3.0,14593.0,
4091,20900,2021-08-25,137,False,2.0,247.0,
2868,4000,2020-09-07,30,,,,300.0
4294,39000,2021-08-19,79,False,6.0,116.0,
455,4000,2021-10-24,146,,,,46.0
4535,33500,2020-06-21,117,False,6.0,1029.0,
2858,5500,2021-05-27,30,,,,299.0
1409,5000,2020-11-19,142,,,,153.0
1635,5000,2021-04-01,141,,,,175.0
4011,28500,2020-04-18,89,False,4.0,127.0,
3761,25500,2020-09-15,116,False,4.0,559.0,
1944,9500,2021-11-19,85,,,,206.0
529,7000,2021-06-03,127,,,,51.0
2453,6500,2021-12-01,36,,,,256.0
4273,28050,2021-01-12,79,False,3.0,559.0,
1568,6500,2021-05-08,64,,,,169.0
2274,6500,2020-09-18,84,,,,236.0
1796,6500,2021-10-06,111,,,,191.0
1277,9500,2021-08-20,74,,,,138.0
4793,11550,2021-06-29,150,False,1.0,960.0,
1694,4500,2021-04-06,47,,,,182.0
4359,19000,2020-10-12,148,False,4.0,247.0,
5747,60000,2021-10-05,80,False,5.0,472.0,
4795,60000,2020-03-03,150,False,1.0,472.0,
324,6500,2021-09-24,97,,,,30.0
3107,5000,2021-06-20,78,,,,329.0
2441,8000,2021-10-08,36,,,,255.0
3977,60000,2020-02-28,125,False,4.0,545.0,
4225,24300,2020-07-08,143,False,3.0,1887.0,
6043,15500,2020-07-30,138,False,6.0,974.0,
2418,5500,2021-12-22,38,,,,252.0
2330,8000,2021-05-15,136,,,,241.0
5061,9450,2020-02-15,82,False,5.0,960.0,
175,4000,2021-11-16,122,,,,17.0
6323,50600,2021-10-14,76,True,6.0,7342.0,
2625,7000,2020-05-15,12,,,,277.0
914,5000,2020-10-08,54,,,,98.0
3813,18500,2020-04-01,101,False,2.0,1011.0,
1178,8000,2021-05-17,110,,,,130.0
4266,46800,2021-09-11,79,False,2.0,343.0,
4615,44200,2021-09-18,120,False,2.0,25076.0,
5521,30150,2020-03-26,38,False,1.0,73.0,
1985,9500,2021-11-24,90,,,,212.0
1640,5000,2021-09-01,141,,,,175.0
5481,31050,2021-06-17,91,False,6.0,14593.0,
3198,5000,2021-10-16,129,,,,338.0
52,6500,2021-10-28,22,,,,7.0
965,7000,2021-08-26,93,,,,106.0
1425,4000,2021-08-23,142,,,,154.0
4162,15500,2021-02-19,112,False,1.0,1331.0,
5846,37620,2020-05-16,45,True,2.0,622.0,
2472,9500,2020-07-06,36,,,,259.0
5174,61100,2020-08-15,85,False,5.0,128.0,
4755,34000,2020-06-10,124,False,4.0,25076.0,
3865,38500,2021-11-07,146,False,2.0,1985.0,
2016,5000,2021-11-26,123,,,,214.0
5546,18550,2020-08-26,38,False,6.0,673.0,
2714,8000,2021-05-31,80,,,,284.0
6301,17100,2020-06-04,94,False,1.0,247.0,
3265,6500,2020-07-01,130,,,,349.0
5629,42500,2021-08-22,131,False,4.0,500.0,
5976,18600,2020-08-12,98,False,5.0,1331.0,
6334,37950,2021-02-21,76,False,2.0,501.0,
5639,52000,2020-07-13,131,False,3.0,16.0,
1975,7500,2021-03-21,85,,,,209.0
1965,9500,2021-03-12,85,,,,208.0
4331,68250,2021-11-27,148,False,5.0,11133.0,
4693,23650,2020-04-04,27,True,3.0,1352.0,
4239,3300,2021-01-16,143,False,6.0,7346.0,
2468,5500,2021-10-07,36,,,,258.0
5189,8750,2020-07-10,85,False,6.0,427.0,
369,5500,2021-06-28,116,,,,36.0
3176,4500,2021-12-10,129,,,,336.0
6263,3630,2021-09-09,95,False,1.0,124.0,
6142,4500,2021-01-08,129,False,5.0,733.0,
5504,44500,2021-08-06,91,False,4.0,979.0,
4238,8750,2021-10-26,143,False,6.0,427.0,
4143,8750,2020-07-01,54,False,6.0,427.0,
4275,36450,2020-05-07,79,False,3.0,233.0,
301,9500,2020-09-04,97,,,,29.0
1146,7500,2021-08-14,110,,,,126.0
298,9500,2020-06-04,97,,,,29.0
1343,7000,2021-10-02,120,,,,145.0
4787,10800,2020-07-10,64,False,2.0,537.0,
4276,50700,2020-05-31,79,False,3.0,2993.0,
5762,31350,2021-02-20,80,True,4.0,127.0,
3584,52000,2021-04-12,104,False,3.0,16.0,
1642,5000,2021-11-01,141,,,,175.0
3084,6500,2021-04-24,113,,,,325.0
6310,24750,2021-02-17,94,False,1.0,11198.0,
3880,54000,2020-09-23,146,False,6.0,8173.0,
6046,48500,2021-05-19,113,False,1.0,132.0,
6297,12650,2020-04-16,94,False,1.0,12517.0,
768,5500,2020-11-24,96,,,,82.0
4807,45450,2020-10-24,150,False,3.0,7323.0,
1656,3000,2020-09-08,47,,,,179.0
555,5000,2020-11-25,99,,,,54.0
3700,59400,2021-03-13,97,False,3.0,8173.0,
4382,29050,2021-01-27,23,False,2.0,7344.0,
2020,5000,2020-07-17,123,,,,215.0
3386,5000,2021-02-26,95,,,,358.0
5928,26800,2020-02-27,46,False,2.0,73.0,
2715,8000,2021-06-30,80,,,,284.0
3539,19000,2021-03-09,22,False,5.0,39.0,
1149,5000,2020-05-11,110,,,,127.0
5955,45450,2020-04-12,44,False,3.0,7323.0,
1752,5000,2021-05-06,114,,,,187.0
1339,8000,2021-11-10,120,,,,143.0
3968,50600,2021-09-09,125,True,6.0,7342.0,
1087,5500,2021-09-09,148,,,,120.0
5941,11500,2021-10-08,46,False,4.0,730.0,
1237,3000,2021-09-16,11,,,,135.0
6256,11000,2020-09-14,95,False,5.0,732.0,
1827,9500,2021-06-17,121,,,,196.0
841,8000,2020-08-03,40,,,,88.0
161,3000,2021-09-26,115,,,,15.0
3560,22750,2020-06-14,145,False,1.0,72.0,
4600,2970,2021-09-14,120,False,5.0,124.0,
1023,7000,2021-12-02,79,,,,112.0
437,6500,2021-04-02,101,,,,45.0
2923,4000,2020-12-26,144,,,,306.0
256,6500,2021-07-16,109,,,,24.0
5315,9200,2021-04-09,32,False,5.0,730.0,
5523,60000,2020-06-12,38,False,1.0,472.0,
3956,5600,2021-11-26,125,False,3.0,1871.0,
5946,39000,2021-01-14,46,False,4.0,2993.0,
4417,26800,2020-04-08,110,False,2.0,73.0,
439,6500,2021-06-02,101,,,,45.0
3570,18500,2021-03-11,104,False,6.0,1026.0,
3370,3500,2021-02-16,135,,,,356.0
4729,9600,2020-03-20,124,False,6.0,1871.0,
875,7500,2021-04-17,40,,,,91.0
5188,20405,2020-04-09,85,True,6.0,673.0,
4181,31050,2020-08-02,112,False,6.0,1262.0,
4043,9000,2021-01-20,96,False,5.0,38.0,
5141,54000,2021-10-04,28,False,6.0,8173.0,
1502,5000,2021-06-12,124,,,,163.0
1587,3500,2021-12-11,150,,,,171.0
5901,42500,2021-05-17,69,False,2.0,500.0,
4287,27000,2021-05-10,79,False,4.0,1887.0,
1132,3500,2020-11-30,23,,,,125.0
4484,34300,2020-02-20,74,False,3.0,21.0,
4562,19600,2021-10-06,117,False,3.0,1020.0,
3857,42500,2021-07-14,146,False,2.0,500.0,
3086,6500,2021-06-24,113,,,,325.0
1888,8000,2020-07-10,28,,,,201.0
878,7500,2021-07-17,40,,,,91.0
551,5000,2020-07-25,99,,,,54.0
1513,9500,2021-09-18,124,,,,164.0
954,5500,2021-07-20,93,,,,104.0
2327,8000,2021-02-15,136,,,,241.0
4990,33200,2020-07-13,87,False,1.0,6801.0,
1104,5000,2021-08-11,148,,,,122.0
4121,3300,2020-10-29,54,False,2.0,124.0,
4528,20150,2021-08-06,117,False,6.0,1331.0,
5516,32450,2021-06-14,38,False,2.0,59.0,
3403,5000,2021-09-01,132,,,,359.0
1008,5000,2020-10-13,143,,,,111.0
2081,3000,2021-05-28,118,,,,219.0
4870,24150,2020-07-15,103,False,3.0,501.0,
3319,5000,2021-04-20,130,,,,352.0
6298,66000,2021-06-29,94,False,1.0,478.0,
4872,8050,2021-05-10,103,False,3.0,730.0,
5094,19000,2020-05-03,83,False,2.0,39.0,
2656,4000,2021-04-17,12,,,,278.0
1122,9500,2021-09-08,23,,,,124.0
2830,5000,2021-06-28,119,,,,294.0
4406,55000,2021-01-13,110,True,4.0,529.0,
3668,53400,2020-01-14,109,False,5.0,979.0,
4908,46800,2020-11-23,47,False,2.0,343.0,
4910,24750,2020-09-15,47,False,1.0,11198.0,
717,8000,2021-11-03,89,,,,75.0
4618,30800,2021-09-12,120,False,2.0,623.0,
1821,7500,2021-09-05,121,,,,195.0
861,5000,2021-11-28,40,,,,89.0
4049,19000,2020-03-19,96,False,2.0,39.0,
4625,21000,2020-09-30,106,False,4.0,1164.0,
3131,7000,2021-08-13,140,,,,331.0
3397,5000,2021-03-01,132,,,,359.0
335,8000,2021-06-27,108,,,,31.0
3933,46750,2021-10-26,99,False,5.0,500.0,
4894,9450,2020-11-01,47,False,5.0,960.0,
4356,37500,2020-02-05,148,False,4.0,7331.0,
6251,45980,2020-11-24,95,True,5.0,622.0,
1705,9500,2021-07-05,47,,,,183.0
195,3000,2021-02-11,122,,,,19.0
4311,40250,2020-12-29,105,False,5.0,7342.0,
4695,52000,2021-05-03,27,False,3.0,343.0,
2578,9500,2021-12-11,131,,,,272.0
822,6500,2021-12-21,40,,,,86.0
5269,35200,2020-08-04,88,False,3.0,7599.0,
3565,9200,2021-06-30,104,False,6.0,12517.0,
3780,8750,2021-02-08,116,False,6.0,427.0,
3896,20900,2020-11-04,127,False,2.0,247.0,
358,9500,2021-12-01,116,,,,34.0
1594,5000,2021-11-11,150,,,,172.0
2444,6500,2021-03-01,36,,,,256.0
5784,54000,2020-12-09,10,False,4.0,8173.0,
6241,49500,2021-05-14,95,True,5.0,529.0,
3639,46200,2020-04-27,9,True,2.0,472.0,
4998,19000,2020-08-23,87,False,5.0,39.0,
6326,29150,2021-08-19,76,True,4.0,673.0,
3632,19600,2020-04-18,9,False,2.0,1266.0,
6018,24750,2021-08-18,138,False,1.0,11198.0,
2336,6500,2021-08-01,19,,,,242.0
4021,32000,2021-09-11,89,False,1.0,16.0,
3450,7000,2021-12-21,76,,,,366.0
1620,6500,2020-11-14,150,,,,174.0
1352,3500,2021-02-25,120,,,,146.0
4672,12600,2021-07-03,142,False,3.0,960.0,
2278,6500,2021-01-18,84,,,,236.0
261,6500,2021-12-16,109,,,,24.0
2448,6500,2021-07-01,36,,,,256.0
4749,70070,2021-08-26,124,True,5.0,21.0,
6094,7500,2021-10-30,78,False,4.0,40.0,
1355,3500,2021-05-25,120,,,,146.0
4464,51000,2021-05-28,11,False,4.0,1970.0,
2434,8000,2021-11-14,36,,,,254.0
494,9500,2021-05-28,146,,,,49.0
5280,24500,2021-11-27,88,False,4.0,379.0,
4465,32000,2021-05-03,11,False,4.0,1942.0,
5814,60000,2020-11-21,30,False,4.0,545.0,
1867,6500,2021-07-20,83,,,,199.0
2882,4000,2021-06-23,147,,,,301.0
3324,5000,2021-09-20,130,,,,352.0
6122,13500,2021-05-01,140,False,1.0,537.0,
4066,32850,2021-05-16,96,False,1.0,2155.0,
4060,44200,2020-02-02,96,False,2.0,25076.0,
2489,9500,2021-12-06,36,,,,259.0
24,5000,2021-12-28,102,,,,3.0
644,6500,2021-10-15,125,,,,66.0
5404,37950,2020-11-01,84,False,3.0,1262.0,
719,5000,2021-09-26,89,,,,76.0
2256,5000,2020-11-19,35,,,,235.0
1233,3000,2021-05-16,11,,,,135.0
391,4000,2021-03-10,107,,,,39.0
526,7000,2021-03-03,127,,,,51.0
2947,5500,2020-12-28,144,,,,308.0
1780,3000,2020-12-05,111,,,,190.0
4760,46750,2020-10-23,64,True,4.0,2207.0,
791,5000,2021-06-01,96,,,,83.0
45,6500,2021-03-28,22,,,,7.0
3774,52000,2020-01-02,116,False,3.0,16.0,
4602,47450,2020-10-22,120,False,5.0,2155.0,
5137,30800,2021-09-04,28,False,2.0,623.0,
2944,5500,2020-09-28,144,,,,308.0
910,4000,2021-12-20,54,,,,97.0
6056,17500,2020-06-13,113,False,4.0,72.0,
3232,4000,2021-10-06,129,,,,344.0
5591,3300,2021-03-09,36,False,6.0,7346.0,
2201,8000,2021-11-02,13,,,,230.0
4347,48500,2021-03-22,148,False,1.0,132.0,
1238,3000,2021-10-16,11,,,,135.0
6250,30150,2020-03-19,95,False,5.0,73.0,
288,7500,2021-04-20,97,,,,28.0
2835,5000,2021-11-28,119,,,,294.0
5866,2970,2021-09-08,45,False,5.0,124.0,
6130,32850,2021-10-19,129,False,1.0,2155.0,
5879,33500,2021-02-27,45,False,6.0,1029.0,
2183,6500,2021-12-14,149,,,,228.0
2094,5000,2021-04-10,118,,,,221.0
4540,8750,2021-04-21,117,False,6.0,427.0,
5186,31050,2021-08-05,85,False,6.0,14593.0,
6144,66000,2020-03-06,129,True,4.0,472.0,
4938,4000,2020-03-27,128,False,1.0,121.0,
2428,8000,2021-05-14,36,,,,254.0
603,5000,2021-08-09,125,,,,60.0
3910,30195,2021-02-12,127,True,1.0,109.0,
4146,3300,2020-07-16,54,False,6.0,7346.0,
193,3000,2020-12-11,122,,,,19.0
4358,17500,2020-05-22,148,False,4.0,72.0,
851,8000,2021-06-03,40,,,,88.0
332,8000,2021-03-27,108,,,,31.0
2186,6500,2021-01-04,32,,,,229.0
1840,4000,2021-05-02,82,,,,197.0
3385,5000,2021-01-26,95,,,,358.0
1048,6500,2020-11-19,79,,,,115.0
132,6500,2021-03-05,104,,,,12.0
679,6500,2021-05-15,77,,,,69.0
1909,8000,2021-06-27,28,,,,202.0
5643,22400,2020-04-30,131,False,6.0,1942.0,
1824,7500,2021-12-05,121,,,,195.0
5216,29750,2021-06-06,123,False,1.0,500.0,
1268,9500,2020-11-20,74,,,,138.0
3688,9100,2020-02-23,97,False,3.0,15.0,
2543,9500,2021-11-07,134,,,,267.0
5125,48000,2021-05-08,28,False,4.0,434.0,
1874,9500,2020-12-07,83,,,,200.0
2301,3000,2021-10-09,136,,,,237.0
5764,33500,2020-11-11,80,False,4.0,73.0,
1999,3000,2021-07-06,123,,,,213.0
4790,48500,2020-04-20,150,False,1.0,132.0,
4080,26500,2021-06-30,137,False,1.0,673.0,
4891,11000,2021-09-03,47,False,5.0,732.0,
4136,9600,2020-05-12,54,False,6.0,1871.0,
4137,18550,2021-08-13,54,False,6.0,673.0,
6045,7150,2021-06-17,113,True,1.0,733.0,
6037,31050,2020-04-14,138,False,6.0,1262.0,
4037,65450,2020-09-08,96,False,5.0,1372.0,
1733,6500,2021-12-03,128,,,,185.0
4471,32450,2020-09-27,11,True,5.0,59.0,
56,5000,2020-06-08,22,,,,8.0
6234,17500,2021-03-12,135,False,4.0,431.0,
4277,51000,2021-09-14,79,False,3.0,1970.0,
5557,8050,2020-07-24,36,False,2.0,730.0,
2345,6500,2021-06-30,19,,,,244.0
5221,30000,2020-03-07,118,False,5.0,533.0,
1315,5000,2021-08-26,126,,,,140.0
5250,34500,2021-01-25,88,False,1.0,1262.0,
5441,3630,2021-06-23,136,False,1.0,124.0,
3900,30800,2021-11-16,127,False,2.0,1020.0,
2424,8000,2021-01-14,36,,,,254.0
4939,21000,2020-11-17,128,False,1.0,1164.0,
4326,27600,2020-05-11,41,False,1.0,14593.0,
6200,4000,2020-11-06,135,False,1.0,121.0,
4727,8750,2020-11-16,124,False,6.0,427.0,
3711,20400,2020-04-13,97,False,2.0,3025.0,
4397,57000,2021-05-28,23,False,4.0,11156.0,
4307,37950,2020-04-27,105,False,3.0,1262.0,
2626,7000,2020-06-15,12,,,,277.0
2503,5000,2021-08-04,134,,,,262.0
2173,3000,2021-04-04,149,,,,227.0
4398,29500,2020-10-14,23,False,4.0,19560.0,
3899,32450,2020-02-07,127,False,2.0,59.0,
5452,66000,2021-06-26,136,True,4.0,472.0,
2561,9500,2021-11-16,131,,,,269.0
2897,6500,2021-09-13,45,,,,302.0
3509,31050,2021-11-28,102,False,6.0,14593.0,
4438,5000,2020-11-08,81,False,4.0,733.0,
82,5000,2021-05-28,145,,,,9.0
2613,6500,2021-01-10,86,,,,276.0
4005,9200,2020-02-26,89,False,6.0,12517.0,
1931,9500,2020-10-19,85,,,,206.0
2601,8500,2021-08-18,86,,,,275.0
3192,5000,2021-04-16,129,,,,338.0
4513,63250,2021-03-04,74,True,4.0,7342.0,
2138,6500,2021-11-04,88,,,,224.0
450,4000,2021-05-24,146,,,,46.0
5093,17500,2020-03-31,83,False,2.0,72.0,
1108,5000,2021-12-11,148,,,,122.0
3830,5000,2020-10-28,101,False,2.0,43.0,
5499,46750,2020-03-27,91,True,4.0,2207.0,
4237,22400,2020-01-30,143,False,6.0,1942.0,
4728,31050,2021-08-07,124,False,6.0,14593.0,
3758,59500,2021-09-10,116,False,4.0,1372.0,
682,6500,2021-08-15,77,,,,69.0
290,7500,2021-06-20,97,,,,28.0
746,5000,2020-12-24,96,,,,80.0
1472,6500,2021-09-21,133,,,,158.0
5053,54000,2020-04-24,121,False,6.0,8173.0,
3167,4500,2021-03-10,129,,,,336.0
5588,54000,2020-09-29,36,False,6.0,8173.0,
1504,9500,2020-12-18,124,,,,164.0
1755,5000,2021-08-06,114,,,,187.0
4476,71500,2020-06-18,11,False,5.0,478.0,
3717,20900,2020-02-21,97,False,2.0,247.0,
5355,10500,2020-03-05,92,False,4.0,960.0,
1216,5000,2021-08-02,11,,,,134.0
6327,46750,2021-04-01,76,True,4.0,2207.0,
3001,5000,2021-04-10,46,,,,312.0
2383,4000,2020-12-26,38,,,,250.0
3043,5000,2021-12-13,98,,,,318.0
4768,18500,2021-07-16,64,False,6.0,1026.0,
3093,5000,2020-12-16,78,,,,326.0
2921,4000,2020-10-26,144,,,,306.0
4285,18000,2020-01-19,79,False,4.0,37.0,
4649,31150,2020-07-12,142,False,1.0,979.0,
3353,7500,2021-10-18,135,,,,354.0
5650,14500,2020-01-06,86,False,4.0,538.0,
1806,8500,2021-11-12,121,,,,194.0
479,5000,2021-02-28,146,,,,48.0
163,3000,2021-11-26,115,,,,15.0
456,4000,2021-11-24,146,,,,46.0
2659,8000,2021-03-03,139,,,,279.0
5774,60000,2020-02-03,10,False,4.0,472.0,
3934,5000,2021-02-02,99,False,5.0,43.0,
6050,51000,2021-05-12,113,False,4.0,1970.0,
5539,49800,2020-03-25,38,False,6.0,7344.0,
5030,37500,2021-11-24,121,False,4.0,533.0,
4586,28050,2020-08-06,126,False,5.0,559.0,
4832,15500,2021-01-05,150,False,6.0,974.0,
1304,5000,2020-09-26,126,,,,140.0
2863,5500,2021-10-27,30,,,,299.0
4596,24300,2020-06-21,120,False,5.0,1887.0,
4873,60000,2021-04-10,103,False,5.0,545.0,
5338,24750,2021-10-01,13,False,1.0,11198.0,
4651,15500,2020-11-15,142,False,1.0,1331.0,
2644,7000,2021-12-15,12,,,,277.0
2188,6500,2021-03-04,32,,,,229.0
3559,21000,2021-01-26,145,False,1.0,866.0,
5398,13500,2020-05-14,84,False,3.0,537.0,
550,5000,2020-06-25,99,,,,54.0
1855,6500,2021-08-05,83,,,,198.0
2993,3500,2020-10-26,46,,,,311.0
1124,9500,2021-11-08,23,,,,124.0
4224,14400,2020-07-10,143,False,3.0,37.0,
4105,7000,2020-10-04,40,False,1.0,38.0,
3716,33550,2021-06-23,97,False,2.0,71.0,
3461,4000,2021-06-24,100,,,,367.0
3215,6500,2021-05-10,129,,,,340.0
6211,9450,2020-12-25,135,False,5.0,960.0,
737,5000,2021-08-18,89,,,,78.0
2673,4000,2021-07-10,139,,,,280.0
5760,14500,2020-07-28,80,False,4.0,538.0,
3571,18000,2020-02-01,104,False,6.0,11198.0,
2030,5000,2021-05-17,123,,,,215.0
2604,8500,2021-11-18,86,,,,275.0
5325,35350,2020-01-31,32,False,5.0,7323.0,
4906,33950,2020-09-22,47,False,2.0,132.0,
1211,5500,2021-12-22,81,,,,133.0
1485,8000,2020-12-08,133,,,,161.0
203,5500,2020-08-21,122,,,,20.0
1758,5000,2021-11-06,114,,,,187.0
4063,27600,2020-03-18,96,False,1.0,14593.0,
2600,8500,2021-07-18,86,,,,275.0
580,6500,2021-02-28,99,,,,58.0
4322,33750,2020-08-28,41,False,3.0,533.0,
3170,4500,2021-06-10,129,,,,336.0
5354,19000,2020-09-14,92,False,4.0,247.0,
1657,3000,2020-10-08,47,,,,179.0
4741,55000,2021-10-23,124,False,3.0,478.0,
3414,5000,2021-07-18,94,,,,362.0
1225,3000,2020-09-16,11,,,,135.0
2372,5000,2021-10-08,91,,,,247.0
1156,6500,2021-11-28,110,,,,128.0
2057,9500,2021-12-21,123,,,,217.0
5353,60000,2021-08-17,92,False,4.0,472.0,
689,8000,2021-12-03,77,,,,70.0
4014,29750,2021-10-24,89,False,1.0,500.0,
3054,7500,2021-09-29,98,,,,320.0
1301,5000,2020-06-26,126,,,,140.0
3322,5000,2021-07-20,130,,,,352.0
1738,4500,2020-11-17,128,,,,186.0
2329,8000,2021-04-15,136,,,,241.0
5974,9600,2021-02-14,44,False,6.0,1871.0,
4803,46500,2021-06-18,150,False,3.0,7351.0,
2928,4000,2021-05-26,144,,,,306.0
2310,6500,2021-04-18,136,,,,239.0
5595,33500,2021-06-12,134,False,6.0,1029.0,
6361,21000,2020-08-22,100,False,3.0,72.0,
5112,40755,2021-06-16,83,True,3.0,127.0,
3123,8000,2021-10-01,78,,,,330.0
2767,9500,2021-12-16,80,,,,288.0
1305,5000,2020-10-26,126,,,,140.0
490,9500,2021-01-28,146,,,,49.0
1428,4000,2021-11-23,142,,,,154.0
5168,14400,2020-02-25,85,False,5.0,37.0,
3511,33500,2021-09-20,102,False,6.0,1029.0,
6031,49800,2021-04-26,138,False,6.0,7344.0,
5857,60000,2021-03-16,45,False,1.0,472.0,
1668,3000,2021-09-08,47,,,,179.0
5045,8050,2020-09-20,121,False,3.0,730.0,
917,5000,2021-01-08,54,,,,98.0
2813,6500,2021-11-18,10,,,,292.0
5447,42900,2020-06-02,136,False,1.0,2993.0,
2263,5000,2021-06-19,35,,,,235.0
5401,66950,2021-05-20,84,False,3.0,113.0,
3898,17545,2020-05-10,127,True,2.0,1802.0,
933,3000,2021-01-07,112,,,,100.0
2946,5500,2020-11-28,144,,,,308.0
702,5500,2021-02-10,89,,,,73.0
4489,46500,2021-01-15,74,False,3.0,7351.0,
1279,9500,2021-10-20,74,,,,138.0
5446,24750,2020-01-23,136,False,1.0,11198.0,
471,9500,2021-09-16,146,,,,47.0
1319,5000,2021-12-26,126,,,,140.0
4439,16500,2021-03-10,81,False,4.0,231.0,
3807,14500,2021-09-18,107,False,4.0,565.0,
2586,5000,2021-01-19,86,,,,274.0
1278,9500,2021-09-20,74,,,,138.0
2281,6500,2021-04-18,84,,,,236.0
5207,9200,2021-08-18,123,False,5.0,730.0,
5743,18000,2021-05-28,80,False,6.0,11198.0,
5714,54000,2021-03-30,139,False,4.0,8173.0,
309,9500,2021-05-04,97,,,,29.0
5675,16500,2020-04-15,12,False,4.0,231.0,
5993,10800,2021-02-05,98,False,2.0,537.0,
3520,24300,2020-05-24,22,False,1.0,1887.0,
5729,33550,2021-01-08,80,False,2.0,71.0,
4663,52000,2021-03-19,142,False,3.0,16.0,
2140,5000,2020-05-20,88,,,,225.0
2243,8500,2021-11-09,35,,,,233.0
3439,7000,2021-01-21,76,,,,366.0
618,6500,2021-02-19,125,,,,63.0
681,6500,2021-07-15,77,,,,69.0
5337,16335,2020-03-27,13,True,1.0,231.0,
5889,63250,2021-05-07,69,True,4.0,7342.0,
6132,30195,2020-07-30,129,True,1.0,109.0,
194,3000,2021-01-11,122,,,,19.0
5687,54000,2020-06-05,12,False,6.0,8173.0,
4507,3300,2021-11-24,74,False,2.0,124.0,
3784,33500,2021-07-05,107,False,6.0,1029.0,
5293,15950,2021-07-22,149,False,6.0,1802.0,
531,7000,2021-08-03,127,,,,51.0
4902,30150,2021-10-13,47,False,5.0,73.0,
2790,4000,2020-11-19,10,,,,291.0
3679,5000,2021-03-21,109,False,5.0,43.0,
2413,5500,2021-07-22,38,,,,252.0
4111,3300,2020-07-01,40,False,2.0,124.0,
4460,39000,2020-05-06,11,False,4.0,2993.0,
4334,22400,2020-10-23,148,False,5.0,1020.0,
6349,66000,2021-06-26,100,False,3.0,545.0,
3190,5000,2021-02-16,129,,,,338.0
1890,8000,2020-09-10,28,,,,201.0
1936,9500,2021-03-19,85,,,,206.0
77,5000,2020-12-30,145,,,,9.0
3299,5000,2021-01-20,130,,,,351.0
111,8000,2020-09-15,104,,,,11.0
4429,66300,2021-01-06,81,False,1.0,1970.0,
6258,16335,2020-09-16,95,True,1.0,231.0,
4442,21000,2021-07-05,11,False,3.0,72.0,
2458,5000,2021-10-23,36,,,,257.0
1505,9500,2021-01-18,124,,,,164.0
4791,30150,2020-09-29,150,False,1.0,73.0,
2166,3500,2021-11-14,88,,,,226.0
1120,9500,2021-07-08,23,,,,124.0
2745,7000,2021-07-31,80,,,,287.0
3153,8500,2020-11-10,129,,,,334.0
2101,5000,2021-11-10,118,,,,221.0
423,5500,2021-09-10,107,,,,41.0
5123,18500,2021-05-29,28,False,4.0,1011.0,
2792,4000,2021-01-19,10,,,,291.0
5630,25500,2021-02-13,131,False,4.0,559.0,
1424,4000,2021-07-23,142,,,,154.0
421,5500,2021-07-10,107,,,,41.0
5035,30500,2020-02-07,121,False,4.0,109.0,
5510,62150,2021-01-04,38,False,2.0,327.0,
3503,9600,2021-03-14,102,False,6.0,1871.0,
244,6500,2021-06-14,9,,,,23.0
1154,5000,2020-10-11,110,,,,127.0
4172,14300,2020-07-18,112,False,5.0,15.0,
2657,4000,2021-05-17,12,,,,278.0
442,6500,2021-09-02,101,,,,45.0
348,6500,2021-11-23,116,,,,33.0
2465,5500,2021-07-07,36,,,,258.0
1014,5000,2021-04-13,143,,,,111.0
3049,6500,2021-11-18,98,,,,319.0
5921,34000,2020-08-11,144,False,4.0,25076.0,
